lead_time_id,component_id,supplier_id,effective_date,lead_time_weeks,change_reason,recorded_at
LT_INT_000804,C034,SUP003,2024-08-01,15,月次更新,2024-08-01
LT_INT_000805,C034,SUP003,2024-09-01,15,月次更新,2024-09-01
LT_INT_000806,C034,SUP003,2024-11-01,15,月次更新,2024-11-01
LT_INT_000807,C034,SUP003,2024-12-01,14,月次更新,2024-12-01
LT_INT_000808,C034,SUP003,2025-02-01,12,月次更新,2025-02-01
LT_INT_000809,C034,SUP003,2025-03-01,12,月次更新,2025-03-01
LT_INT_000810,C034,SUP003,2025-05-01,14,月次更新,2025-05-01
LT_INT_000811,C034,SUP003,2025-06-01,15,月次更新,2025-06-01
LT_INT_000812,C034,SUP003,2025-08-01,12,月次更新,2025-08-01
LT_INT_000813,C034,SUP003,2025-09-01,12,月次更新,2025-09-01
LT_INT_000814,C034,SUP003,2025-11-01,12,月次更新,2025-11-01
LT_INT_000815,C034,SUP003,2025-12-01,12,月次更新,2025-12-01
LT000443,C035,SUP001,2023-01-01,44,初回登録,2023-01-01
LT000444,C035,SUP001,2023-04-01,40,通常,2023-04-01
LT000445,C035,SUP001,2023-07-01,33,工場増強,2023-07-01
LT000446,C035,SUP001,2023-10-01,31,通常,2023-10-01
LT000447,C035,SUP001,2024-01-01,28,通常,2024-01-01
LT000448,C035,SUP001,2024-04-01,23,物流混雑緩和,2024-04-01
LT000449,C035,SUP001,2024-07-01,22,通常,2024-07-01
LT000450,C035,SUP001,2024-10-01,21,通常,2024-10-01
LT000451,C035,SUP001,2025-01-01,18,需給改善,2025-01-01
LT000452,C035,SUP001,2025-04-01,20,地政学リスク,2025-04-01
LT000453,C035,SUP001,2025-07-01,20,通常,2025-07-01
LT000454,C035,SUP001,2025-10-01,20,通常,2025-10-01
LT000455,C035,SUP001,2026-01-01,20,通常,2026-01-01
LT_INT_000816,C035,SUP001,2023-02-01,41,月次更新,2023-02-01
LT_INT_000817,C035,SUP001,2023-03-01,41,月次更新,2023-03-01
LT_INT_000818,C035,SUP001,2023-05-01,38,月次更新,2023-05-01
LT_INT_000819,C035,SUP001,2023-06-01,35,月次更新,2023-06-01
LT_INT_000820,C035,SUP001,2023-08-01,32,月次更新,2023-08-01
LT_INT_000821,C035,SUP001,2023-09-01,30,月次更新,2023-09-01
LT_INT_000822,C035,SUP001,2023-11-01,29,月次更新,2023-11-01
LT_INT_000823,C035,SUP001,2023-12-01,29,月次更新,2023-12-01
LT_INT_000824,C035,SUP001,2024-02-01,27,月次更新,2024-02-01
LT_INT_000825,C035,SUP001,2024-03-01,25,月次更新,2024-03-01
LT_INT_000826,C035,SUP001,2024-05-01,21,月次更新,2024-05-01
LT_INT_000827,C035,SUP001,2024-06-01,23,月次更新,2024-06-01
LT_INT_000828,C035,SUP001,2024-08-01,20,月次更新,2024-08-01
LT_INT_000829,C035,SUP001,2024-09-01,22,月次更新,2024-09-01
LT_INT_000830,C035,SUP001,2024-11-01,20,月次更新,2024-11-01
LT_INT_000831,C035,SUP001,2024-12-01,18,月次更新,2024-12-01
LT_INT_000832,C035,SUP001,2025-02-01,17,月次更新,2025-02-01
LT_INT_000833,C035,SUP001,2025-03-01,19,月次更新,2025-03-01
LT_INT_000834,C035,SUP001,2025-05-01,19,月次更新,2025-05-01
LT_INT_000835,C035,SUP001,2025-06-01,21,月次更新,2025-06-01
LT_INT_000836,C035,SUP001,2025-08-01,20,月次更新,2025-08-01
LT_INT_000837,C035,SUP001,2025-09-01,20,月次更新,2025-09-01
LT_INT_000838,C035,SUP001,2025-11-01,20,月次更新,2025-11-01
LT_INT_000839,C035,SUP001,2025-12-01,20,月次更新,2025-12-01
LT000456,C036,SUP001,2023-01-01,24,初回登録,2023-01-01
LT000457,C036,SUP001,2023-04-01,22,通常,2023-04-01
LT000458,C036,SUP001,2023-07-01,19,需給改善,2023-07-01
LT000459,C036,SUP001,2023-10-01,16,工場増強,2023-10-01
LT000460,C036,SUP001,2024-01-01,15,通常,2024-01-01
LT000461,C036,SUP001,2024-04-01,15,通常,2024-04-01
LT000462,C036,SUP001,2024-07-01,14,通常,2024-07-01
LT000463,C036,SUP001,2024-10-01,12,物流混雑緩和,2024-10-01
LT000464,C036,SUP001,2025-01-01,12,通常,2025-01-01
LT000465,C036,SUP001,2025-04-01,12,通常,2025-04-01
LT000466,C036,SUP001,2025-07-01,11,通常,2025-07-01
LT000467,C036,SUP001,2025-10-01,11,通常,2025-10-01
LT000468,C036,SUP001,2026-01-01,11,通常,2026-01-01
LT_INT_000840,C036,SUP001,2023-02-01,23,月次更新,2023-02-01
LT_INT_000841,C036,SUP001,2023-03-01,21,月次更新,2023-03-01
LT_INT_000842,C036,SUP001,2023-05-01,21,月次更新,2023-05-01
LT_INT_000843,C036,SUP001,2023-06-01,21,月次更新,2023-06-01
LT_INT_000844,C036,SUP001,2023-08-01,18,月次更新,2023-08-01
LT_INT_000845,C036,SUP001,2023-09-01,18,月次更新,2023-09-01
LT_INT_000846,C036,SUP001,2023-11-01,14,月次更新,2023-11-01
LT_INT_000847,C036,SUP001,2023-12-01,16,月次更新,2023-12-01
LT_INT_000848,C036,SUP001,2024-02-01,14,月次更新,2024-02-01
LT_INT_000849,C036,SUP001,2024-03-01,14,月次更新,2024-03-01
LT_INT_000850,C036,SUP001,2024-05-01,14,月次更新,2024-05-01
LT_INT_000851,C036,SUP001,2024-06-01,14,月次更新,2024-06-01
LT_INT_000852,C036,SUP001,2024-08-01,13,月次更新,2024-08-01
LT_INT_000853,C036,SUP001,2024-09-01,12,月次更新,2024-09-01
LT_INT_000854,C036,SUP001,2024-11-01,13,月次更新,2024-11-01
LT_INT_000855,C036,SUP001,2024-12-01,13,月次更新,2024-12-01
LT_INT_000856,C036,SUP001,2025-02-01,13,月次更新,2025-02-01
LT_INT_000857,C036,SUP001,2025-03-01,11,月次更新,2025-03-01
LT_INT_000858,C036,SUP001,2025-05-01,13,月次更新,2025-05-01
LT_INT_000859,C036,SUP001,2025-06-01,13,月次更新,2025-06-01
LT_INT_000860,C036,SUP001,2025-08-01,11,月次更新,2025-08-01
LT_INT_000861,C036,SUP001,2025-09-01,11,月次更新,2025-09-01
LT_INT_000862,C036,SUP001,2025-11-01,11,月次更新,2025-11-01
LT_INT_000863,C036,SUP001,2025-12-01,11,月次更新,2025-12-01
LT000469,C037,SUP001,2023-01-01,27,初回登録,2023-01-01
LT000470,C037,SUP001,2023-04-01,25,通常,2023-04-01
LT000471,C037,SUP001,2023-07-01,22,物流混雑緩和,2023-07-01
LT000472,C037,SUP001,2023-10-01,20,通常,2023-10-01
LT000473,C037,SUP001,2024-01-01,19,通常,2024-01-01
LT000474,C037,SUP001,2024-04-01,18,通常,2024-04-01
LT000475,C037,SUP001,2024-07-01,15,需給改善,2024-07-01
LT000476,C037,SUP001,2024-10-01,14,通常,2024-10-01
LT000477,C037,SUP001,2025-01-01,14,通常,2025-01-01
LT000478,C037,SUP001,2025-04-01,14,通常,2025-04-01
LT000479,C037,SUP001,2025-07-01,14,通常,2025-07-01
LT000480,C037,SUP001,2025-10-01,14,通常,2025-10-01
LT000481,C037,SUP001,2026-01-01,14,通常,2026-01-01
LT_INT_000864,C037,SUP001,2023-02-01,26,月次更新,2023-02-01
LT_INT_000865,C037,SUP001,2023-03-01,24,月次更新,2023-03-01
LT_INT_000866,C037,SUP001,2023-05-01,25,月次更新,2023-05-01
LT_INT_000867,C037,SUP001,2023-06-01,23,月次更新,2023-06-01
LT_INT_000868,C037,SUP001,2023-08-01,20,月次更新,2023-08-01
LT_INT_000869,C037,SUP001,2023-09-01,21,月次更新,2023-09-01
LT_INT_000870,C037,SUP001,2023-11-01,18,月次更新,2023-11-01
LT_INT_000871,C037,SUP001,2023-12-01,18,月次更新,2023-12-01
LT_INT_000872,C037,SUP001,2024-02-01,17,月次更新,2024-02-01
LT_INT_000873,C037,SUP001,2024-03-01,19,月次更新,2024-03-01
LT_INT_000874,C037,SUP001,2024-05-01,18,月次更新,2024-05-01
LT_INT_000875,C037,SUP001,2024-06-01,15,月次更新,2024-06-01
LT_INT_000876,C037,SUP001,2024-08-01,14,月次更新,2024-08-01
LT_INT_000877,C037,SUP001,2024-09-01,14,月次更新,2024-09-01
LT_INT_000878,C037,SUP001,2024-11-01,15,月次更新,2024-11-01
LT_INT_000879,C037,SUP001,2024-12-01,15,月次更新,2024-12-01
LT_INT_000880,C037,SUP001,2025-02-01,15,月次更新,2025-02-01
LT_INT_000881,C037,SUP001,2025-03-01,15,月次更新,2025-03-01
LT_INT_000882,C037,SUP001,2025-05-01,15,月次更新,2025-05-01
LT_INT_000883,C037,SUP001,2025-06-01,14,月次更新,2025-06-01
LT_INT_000884,C037,SUP001,2025-08-01,14,月次更新,2025-08-01
LT_INT_000885,C037,SUP001,2025-09-01,14,月次更新,2025-09-01
LT_INT_000886,C037,SUP001,2025-11-01,14,月次更新,2025-11-01
LT_INT_000887,C037,SUP001,2025-12-01,14,月次更新,2025-12-01
LT000482,C038,SUP005,2023-01-01,27,初回登録,2023-01-01
LT000483,C038,SUP005,2023-04-01,22,工場増強,2023-04-01
LT000484,C038,SUP005,2023-07-01,22,通常,2023-07-01
LT000485,C038,SUP005,2023-10-01,17,増産効果,2023-10-01
LT000486,C038,SUP005,2024-01-01,15,需給改善,2024-01-01
LT000487,C038,SUP005,2024-04-01,13,増産効果,2024-04-01
LT000488,C038,SUP005,2024-07-01,13,通常,2024-07-01
LT000489,C038,SUP005,2024-10-01,13,通常,2024-10-01
LT000490,C038,SUP005,2025-01-01,12,通常,2025-01-01
LT000491,C038,SUP005,2025-04-01,11,通常,2025-04-01
LT000492,C038,SUP005,2025-07-01,11,ファウンドリ不足,2025-07-01
LT000493,C038,SUP005,2025-10-01,11,需給改善,2025-10-01
LT000494,C038,SUP005,2026-01-01,11,通常,2026-01-01
LT_INT_000888,C038,SUP005,2023-02-01,24,月次更新,2023-02-01
LT_INT_000889,C038,SUP005,2023-03-01,23,月次更新,2023-03-01
LT_INT_000890,C038,SUP005,2023-05-01,22,月次更新,2023-05-01
LT_INT_000891,C038,SUP005,2023-06-01,21,月次更新,2023-06-01
LT_INT_000892,C038,SUP005,2023-08-01,21,月次更新,2023-08-01
LT_INT_000893,C038,SUP005,2023-09-01,17,月次更新,2023-09-01
LT_INT_000894,C038,SUP005,2023-11-01,15,月次更新,2023-11-01
LT_INT_000895,C038,SUP005,2023-12-01,15,月次更新,2023-12-01
LT_INT_000896,C038,SUP005,2024-02-01,13,月次更新,2024-02-01
LT_INT_000897,C038,SUP005,2024-03-01,13,月次更新,2024-03-01
LT_INT_000898,C038,SUP005,2024-05-01,14,月次更新,2024-05-01
LT_INT_000899,C038,SUP005,2024-06-01,14,月次更新,2024-06-01
LT_INT_000900,C038,SUP005,2024-08-01,14,月次更新,2024-08-01
LT_INT_000901,C038,SUP005,2024-09-01,12,月次更新,2024-09-01
LT_INT_000902,C038,SUP005,2024-11-01,12,月次更新,2024-11-01
LT_INT_000903,C038,SUP005,2024-12-01,13,月次更新,2024-12-01
LT_INT_000904,C038,SUP005,2025-02-01,11,月次更新,2025-02-01
LT_INT_000905,C038,SUP005,2025-03-01,11,月次更新,2025-03-01
LT_INT_000906,C038,SUP005,2025-05-01,12,月次更新,2025-05-01
LT_INT_000907,C038,SUP005,2025-06-01,13,月次更新,2025-06-01
LT_INT_000908,C038,SUP005,2025-08-01,11,月次更新,2025-08-01
LT_INT_000909,C038,SUP005,2025-09-01,11,月次更新,2025-09-01
LT_INT_000910,C038,SUP005,2025-11-01,11,月次更新,2025-11-01
LT_INT_000911,C038,SUP005,2025-12-01,11,月次更新,2025-12-01
LT000495,C039,SUP005,2023-01-01,28,初回登録,2023-01-01
LT000496,C039,SUP005,2023-04-01,26,通常,2023-04-01
LT000497,C039,SUP005,2023-07-01,23,需給改善,2023-07-01
LT000498,C039,SUP005,2023-10-01,20,物流混雑緩和,2023-10-01
LT000499,C039,SUP005,2024-01-01,18,通常,2024-01-01
LT000500,C039,SUP005,2024-04-01,15,工場増強,2024-04-01
LT000501,C039,SUP005,2024-07-01,15,通常,2024-07-01
LT000502,C039,SUP005,2024-10-01,13,増産効果,2024-10-01
LT000503,C039,SUP005,2025-01-01,14,通常,2025-01-01
LT000504,C039,SUP005,2025-04-01,14,通常,2025-04-01
LT000505,C039,SUP005,2025-07-01,14,通常,2025-07-01
LT000506,C039,SUP005,2025-10-01,14,通常,2025-10-01
LT000507,C039,SUP005,2026-01-01,14,通常,2026-01-01
LT_INT_000912,C039,SUP005,2023-02-01,28,月次更新,2023-02-01
LT_INT_000913,C039,SUP005,2023-03-01,25,月次更新,2023-03-01
LT_INT_000914,C039,SUP005,2023-05-01,26,月次更新,2023-05-01
LT_INT_000915,C039,SUP005,2023-06-01,23,月次更新,2023-06-01
LT_INT_000916,C039,SUP005,2023-08-01,22,月次更新,2023-08-01
LT_INT_000917,C039,SUP005,2023-09-01,21,月次更新,2023-09-01
LT_INT_000918,C039,SUP005,2023-11-01,18,月次更新,2023-11-01
LT_INT_000919,C039,SUP005,2023-12-01,18,月次更新,2023-12-01
LT_INT_000920,C039,SUP005,2024-02-01,16,月次更新,2024-02-01
LT_INT_000921,C039,SUP005,2024-03-01,15,月次更新,2024-03-01
LT_INT_000922,C039,SUP005,2024-05-01,15,月次更新,2024-05-01
LT_INT_000923,C039,SUP005,2024-06-01,14,月次更新,2024-06-01
LT_INT_000924,C039,SUP005,2024-08-01,15,月次更新,2024-08-01
LT_INT_000925,C039,SUP005,2024-09-01,14,月次更新,2024-09-01
LT_INT_000926,C039,SUP005,2024-11-01,13,月次更新,2024-11-01
LT_INT_000927,C039,SUP005,2024-12-01,13,月次更新,2024-12-01
LT_INT_000928,C039,SUP005,2025-02-01,13,月次更新,2025-02-01
LT_INT_000929,C039,SUP005,2025-03-01,13,月次更新,2025-03-01
LT_INT_000930,C039,SUP005,2025-05-01,13,月次更新,2025-05-01
LT_INT_000931,C039,SUP005,2025-06-01,13,月次更新,2025-06-01
LT_INT_000932,C039,SUP005,2025-08-01,14,月次更新,2025-08-01
LT_INT_000933,C039,SUP005,2025-09-01,14,月次更新,2025-09-01
LT_INT_000934,C039,SUP005,2025-11-01,14,月次更新,2025-11-01
LT_INT_000935,C039,SUP005,2025-12-01,14,月次更新,2025-12-01
LT000508,C040,SUP003,2023-01-01,22,初回登録,2023-01-01
LT000509,C040,SUP003,2023-04-01,18,需給改善,2023-04-01
LT000510,C040,SUP003,2023-07-01,16,物流混雑緩和,2023-07-01
LT000511,C040,SUP003,2023-10-01,14,増産効果,2023-10-01
LT000512,C040,SUP003,2024-01-01,12,物流混雑緩和,2024-01-01
LT000513,C040,SUP003,2024-04-01,11,通常,2024-04-01
LT000514,C040,SUP003,2024-07-01,10,通常,2024-07-01
LT000515,C040,SUP003,2024-10-01,11,通常,2024-10-01
LT000516,C040,SUP003,2025-01-01,10,通常,2025-01-01
LT000517,C040,SUP003,2025-04-01,10,通常,2025-04-01
LT000518,C040,SUP003,2025-07-01,6,通常,2025-07-01
LT000519,C040,SUP003,2025-10-01,5,通常,2025-10-01
LT000520,C040,SUP003,2026-01-01,9,通常,2026-01-01
LT_INT_000936,C040,SUP003,2023-02-01,19,月次更新,2023-02-01
LT_INT_000937,C040,SUP003,2023-03-01,19,月次更新,2023-03-01
LT_INT_000938,C040,SUP003,2023-05-01,16,月次更新,2023-05-01
LT_INT_000939,C040,SUP003,2023-06-01,15,月次更新,2023-06-01
LT_INT_000940,C040,SUP003,2023-08-01,14,月次更新,2023-08-01
LT_INT_000941,C040,SUP003,2023-09-01,13,月次更新,2023-09-01
LT_INT_000942,C040,SUP003,2023-11-01,12,月次更新,2023-11-01
LT_INT_000943,C040,SUP003,2023-12-01,12,月次更新,2023-12-01
LT_INT_000944,C040,SUP003,2024-02-01,10,月次更新,2024-02-01
LT_INT_000945,C040,SUP003,2024-03-01,11,月次更新,2024-03-01
LT_INT_000946,C040,SUP003,2024-05-01,9,月次更新,2024-05-01
LT_INT_000947,C040,SUP003,2024-06-01,11,月次更新,2024-06-01
LT_INT_000948,C040,SUP003,2024-08-01,11,月次更新,2024-08-01
LT_INT_000949,C040,SUP003,2024-09-01,11,月次更新,2024-09-01
LT_INT_000950,C040,SUP003,2024-11-01,11,月次更新,2024-11-01
LT_INT_000951,C040,SUP003,2024-12-01,10,月次更新,2024-12-01
LT_INT_000952,C040,SUP003,2025-02-01,10,月次更新,2025-02-01
LT_INT_000953,C040,SUP003,2025-03-01,9,月次更新,2025-03-01
LT_INT_000954,C040,SUP003,2025-05-01,11,月次更新,2025-05-01
LT_INT_000955,C040,SUP003,2025-06-01,10,月次更新,2025-06-01
LT_INT_000956,C040,SUP003,2025-08-01,7,月次更新,2025-08-01
LT_INT_000957,C040,SUP003,2025-09-01,4,月次更新,2025-09-01
LT_INT_000958,C040,SUP003,2025-11-01,5,月次更新,2025-11-01
LT_INT_000959,C040,SUP003,2025-12-01,6,月次更新,2025-12-01
LT000521,C041,SUP003,2023-01-01,24,初回登録,2023-01-01
LT000522,C041,SUP003,2023-04-01,20,増産効果,2023-04-01
LT000523,C041,SUP003,2023-07-01,16,工場増強,2023-07-01
LT000524,C041,SUP003,2023-10-01,14,増産効果,2023-10-01
LT000525,C041,SUP003,2024-01-01,13,通常,2024-01-01
LT000526,C041,SUP003,2024-04-01,12,通常,2024-04-01
LT000527,C041,SUP003,2024-07-01,11,通常,2024-07-01
LT000528,C041,SUP003,2024-10-01,11,通常,2024-10-01
LT000529,C041,SUP003,2025-01-01,10,通常,2025-01-01
LT000530,C041,SUP003,2025-04-01,10,通常,2025-04-01
LT000531,C041,SUP003,2025-07-01,6,通常,2025-07-01
LT000532,C041,SUP003,2025-10-01,5,通常,2025-10-01
LT000533,C041,SUP003,2026-01-01,10,通常,2026-01-01
LT_INT_000960,C041,SUP003,2023-02-01,21,月次更新,2023-02-01
LT_INT_000961,C041,SUP003,2023-03-01,22,月次更新,2023-03-01
LT_INT_000962,C041,SUP003,2023-05-01,19,月次更新,2023-05-01
LT_INT_000963,C041,SUP003,2023-06-01,18,月次更新,2023-06-01
LT_INT_000964,C041,SUP003,2023-08-01,14,月次更新,2023-08-01
LT_INT_000965,C041,SUP003,2023-09-01,15,月次更新,2023-09-01
LT_INT_000966,C041,SUP003,2023-11-01,12,月次更新,2023-11-01
LT_INT_000967,C041,SUP003,2023-12-01,14,月次更新,2023-12-01
LT_INT_000968,C041,SUP003,2024-02-01,11,月次更新,2024-02-01
LT_INT_000969,C041,SUP003,2024-03-01,13,月次更新,2024-03-01
LT_INT_000970,C041,SUP003,2024-05-01,11,月次更新,2024-05-01
LT_INT_000971,C041,SUP003,2024-06-01,12,月次更新,2024-06-01
LT_INT_000972,C041,SUP003,2024-08-01,12,月次更新,2024-08-01
LT_INT_000973,C041,SUP003,2024-09-01,10,月次更新,2024-09-01
LT_INT_000974,C041,SUP003,2024-11-01,9,月次更新,2024-11-01
LT_INT_000975,C041,SUP003,2024-12-01,11,月次更新,2024-12-01
LT_INT_000976,C041,SUP003,2025-02-01,10,月次更新,2025-02-01
LT_INT_000977,C041,SUP003,2025-03-01,10,月次更新,2025-03-01
LT_INT_000978,C041,SUP003,2025-05-01,9,月次更新,2025-05-01
LT_INT_000979,C041,SUP003,2025-06-01,10,月次更新,2025-06-01
LT_INT_000980,C041,SUP003,2025-08-01,7,月次更新,2025-08-01
LT_INT_000981,C041,SUP003,2025-09-01,7,月次更新,2025-09-01
LT_INT_000982,C041,SUP003,2025-11-01,8,月次更新,2025-11-01
LT_INT_000983,C041,SUP003,2025-12-01,6,月次更新,2025-12-01
LT000534,C042,SUP001,2023-01-01,21,初回登録,2023-01-01
LT000535,C042,SUP001,2023-04-01,18,需給改善,2023-04-01
LT000536,C042,SUP001,2023-07-01,17,通常,2023-07-01
LT000537,C042,SUP001,2023-10-01,14,工場増強,2023-10-01
LT000538,C042,SUP001,2024-01-01,13,通常,2024-01-01
LT000539,C042,SUP001,2024-04-01,12,通常,2024-04-01
LT000540,C042,SUP001,2024-07-01,10,増産効果,2024-07-01
LT000541,C042,SUP001,2024-10-01,10,通常,2024-10-01
LT000542,C042,SUP001,2025-01-01,10,通常,2025-01-01
LT000543,C042,SUP001,2025-04-01,10,通常,2025-04-01
LT000544,C042,SUP001,2025-07-01,9,通常,2025-07-01
LT000545,C042,SUP001,2025-10-01,9,通常,2025-10-01
LT000546,C042,SUP001,2026-01-01,9,通常,2026-01-01
LT_INT_000984,C042,SUP001,2023-02-01,19,月次更新,2023-02-01
LT_INT_000985,C042,SUP001,2023-03-01,18,月次更新,2023-03-01
LT_INT_000986,C042,SUP001,2023-05-01,16,月次更新,2023-05-01
LT_INT_000987,C042,SUP001,2023-06-01,17,月次更新,2023-06-01
LT_INT_000988,C042,SUP001,2023-08-01,17,月次更新,2023-08-01
LT_INT_000989,C042,SUP001,2023-09-01,16,月次更新,2023-09-01
LT_INT_000990,C042,SUP001,2023-11-01,14,月次更新,2023-11-01
LT_INT_000991,C042,SUP001,2023-12-01,12,月次更新,2023-12-01
LT_INT_000992,C042,SUP001,2024-02-01,12,月次更新,2024-02-01
LT_INT_000993,C042,SUP001,2024-03-01,13,月次更新,2024-03-01
LT_INT_000994,C042,SUP001,2024-05-01,11,月次更新,2024-05-01
LT_INT_000995,C042,SUP001,2024-06-01,9,月次更新,2024-06-01
LT_INT_000996,C042,SUP001,2024-08-01,11,月次更新,2024-08-01
LT_INT_000997,C042,SUP001,2024-09-01,10,月次更新,2024-09-01
LT_INT_000998,C042,SUP001,2024-11-01,9,月次更新,2024-11-01
LT_INT_000999,C042,SUP001,2024-12-01,10,月次更新,2024-12-01
LT_INT_001000,C042,SUP001,2025-02-01,11,月次更新,2025-02-01
LT_INT_001001,C042,SUP001,2025-03-01,11,月次更新,2025-03-01
LT_INT_001002,C042,SUP001,2025-05-01,9,月次更新,2025-05-01
LT_INT_001003,C042,SUP001,2025-06-01,9,月次更新,2025-06-01
LT_INT_001004,C042,SUP001,2025-08-01,9,月次更新,2025-08-01
LT_INT_001005,C042,SUP001,2025-09-01,9,月次更新,2025-09-01
LT_INT_001006,C042,SUP001,2025-11-01,9,月次更新,2025-11-01
LT_INT_001007,C042,SUP001,2025-12-01,9,月次更新,2025-12-01
LT000547,C043,SUP005,2023-01-01,23,初回登録,2023-01-01
LT000548,C043,SUP005,2023-04-01,18,増産効果,2023-04-01
LT000549,C043,SUP005,2023-07-01,14,増産効果,2023-07-01
LT000550,C043,SUP005,2023-10-01,13,通常,2023-10-01
LT000551,C043,SUP005,2024-01-01,13,通常,2024-01-01
LT000552,C043,SUP005,2024-04-01,12,通常,2024-04-01
LT000553,C043,SUP005,2024-07-01,10,需給改善,2024-07-01
LT000554,C043,SUP005,2024-10-01,11,通常,2024-10-01
LT000555,C043,SUP005,2025-01-01,10,通常,2025-01-01
LT000556,C043,SUP005,2025-04-01,10,通常,2025-04-01
LT000557,C043,SUP005,2025-07-01,10,通常,2025-07-01
LT000558,C043,SUP005,2025-10-01,10,通常,2025-10-01
LT000559,C043,SUP005,2026-01-01,10,通常,2026-01-01
LT_INT_001008,C043,SUP005,2023-02-01,20,月次更新,2023-02-01
LT_INT_001009,C043,SUP005,2023-03-01,20,月次更新,2023-03-01
LT_INT_001010,C043,SUP005,2023-05-01,17,月次更新,2023-05-01
LT_INT_001011,C043,SUP005,2023-06-01,15,月次更新,2023-06-01
LT_INT_001012,C043,SUP005,2023-08-01,13,月次更新,2023-08-01
LT_INT_001013,C043,SUP005,2023-09-01,14,月次更新,2023-09-01
LT_INT_001014,C043,SUP005,2023-11-01,14,月次更新,2023-11-01
LT_INT_001015,C043,SUP005,2023-12-01,13,月次更新,2023-12-01
LT_INT_001016,C043,SUP005,2024-02-01,12,月次更新,2024-02-01
LT_INT_001017,C043,SUP005,2024-03-01,13,月次更新,2024-03-01
LT_INT_001018,C043,SUP005,2024-05-01,10,月次更新,2024-05-01
LT_INT_001019,C043,SUP005,2024-06-01,10,月次更新,2024-06-01
LT_INT_001020,C043,SUP005,2024-08-01,11,月次更新,2024-08-01
LT_INT_001021,C043,SUP005,2024-09-01,11,月次更新,2024-09-01
LT_INT_001022,C043,SUP005,2024-11-01,11,月次更新,2024-11-01
LT_INT_001023,C043,SUP005,2024-12-01,11,月次更新,2024-12-01
LT_INT_001024,C043,SUP005,2025-02-01,9,月次更新,2025-02-01
LT_INT_001025,C043,SUP005,2025-03-01,11,月次更新,2025-03-01
LT_INT_001026,C043,SUP005,2025-05-01,10,月次更新,2025-05-01
LT_INT_001027,C043,SUP005,2025-06-01,9,月次更新,2025-06-01
LT_INT_001028,C043,SUP005,2025-08-01,10,月次更新,2025-08-01
LT_INT_001029,C043,SUP005,2025-09-01,10,月次更新,2025-09-01
LT_INT_001030,C043,SUP005,2025-11-01,10,月次更新,2025-11-01
LT_INT_001031,C043,SUP005,2025-12-01,10,月次更新,2025-12-01
LT000560,C044,SUP004,2023-01-01,28,初回登録,2023-01-01
LT000561,C044,SUP004,2023-04-01,23,工場増強,2023-04-01
LT000562,C044,SUP004,2023-07-01,20,工場増強,2023-07-01
LT000563,C044,SUP004,2023-10-01,17,増産効果,2023-10-01
LT000564,C044,SUP004,2024-01-01,16,通常,2024-01-01
LT000565,C044,SUP004,2024-04-01,14,増産効果,2024-04-01
LT000566,C044,SUP004,2024-07-01,13,通常,2024-07-01
LT000567,C044,SUP004,2024-10-01,13,通常,2024-10-01
LT000568,C044,SUP004,2025-01-01,13,通常,2025-01-01
