shipment_id,component_id,supplier_id,destination_warehouse_id,order_date,expected_arrival_date,actual_arrival_date,quantity,status,delay_days,delay_cause,unit_cost_usd
SH0001049,C029,SUP006,WH006,2026-01-21,2026-04-08,,20000,in_transit,0,,1.8
SH0001050,C029,SUP006,WH010,2026-02-04,2026-04-22,,25000,ordered,0,,1.8
SH0001051,C029,SUP006,WH008,2026-02-25,2026-05-13,,25000,ordered,0,,1.8
SH0001052,C029,SUP006,WH005,2026-03-11,2026-05-27,,20000,ordered,0,,1.8
SH0001053,C029,SUP006,WH002,2026-04-22,2026-07-08,,25000,ordered,0,,1.8
SH0001054,C029,SUP006,WH009,2026-05-06,2026-07-22,,25000,ordered,0,,1.8
SH0001055,C029,SUP006,WH005,2026-06-10,2026-08-26,,25000,ordered,0,,1.8
SH0001056,C030,SUP008,WH003,2023-01-13,2023-07-14,2023-07-14,20000,delivered,0,,1.2
SH0001057,C030,SUP008,WH007,2023-01-27,2023-07-28,2023-07-28,20000,delivered,0,,1.2
SH0001058,C030,SUP008,WH008,2023-03-03,2023-09-01,2023-09-01,20000,delivered,0,,1.2
SH0001059,C030,SUP008,WH008,2023-04-21,2023-09-15,2023-09-15,25000,delivered,0,,1.2
SH0001060,C030,SUP008,WH010,2023-05-26,2023-10-20,2023-10-20,10000,delivered,0,,1.2
SH0001061,C030,SUP008,WH007,2023-07-14,2023-11-17,2023-11-17,15000,delivered,0,,1.2
SH0001062,C030,SUP008,WH005,2023-09-08,2024-01-12,2024-01-12,25000,delivered,0,,1.2
SH0001063,C030,SUP008,WH009,2023-10-13,2024-02-09,2024-02-09,5000,delivered,0,,1.2
SH0001064,C030,SUP008,WH005,2023-12-01,2024-03-29,2024-04-05,15000,delayed,7,通関遅延,1.2
SH0001065,C030,SUP008,WH003,2024-01-26,2024-05-03,2024-05-03,20000,delivered,0,,1.2
SH0001066,C030,SUP008,WH006,2024-02-09,2024-05-17,2024-06-06,20000,delivered,0,,1.2
SH0001067,C030,SUP008,WH001,2024-03-08,2024-06-14,2024-06-14,10000,delivered,0,,1.2
SH0001068,C030,SUP008,WH005,2024-04-05,2024-07-19,2024-07-19,25000,delivered,0,,1.2
SH0001069,C030,SUP008,WH009,2024-04-19,2024-08-02,2024-08-02,25000,delivered,0,,1.2
SH0001070,C030,SUP008,WH007,2024-05-31,2024-09-13,2024-09-13,25000,delivered,0,,1.2
SH0001071,C030,SUP008,WH006,2024-07-19,2024-10-18,2024-10-18,5000,delivered,0,,1.2
SH0001072,C030,SUP008,WH010,2024-08-09,2024-11-08,2024-11-29,10000,delivered,0,,1.2
SH0001073,C030,SUP008,WH001,2024-09-13,2024-12-13,2024-12-13,15000,delivered,0,,1.2
SH0001074,C030,SUP008,WH002,2024-11-08,2025-01-31,2025-01-31,10000,delivered,0,,1.2
SH0001075,C030,SUP008,WH002,2024-11-22,2025-02-14,2025-02-14,25000,delivered,0,,1.2
SH0001076,C030,SUP008,WH009,2025-01-17,2025-04-04,2025-04-04,10000,delivered,0,,1.2
SH0001077,C030,SUP008,WH003,2025-02-28,2025-05-16,2025-05-16,5000,delivered,0,,1.2
SH0001078,C030,SUP008,WH001,2025-03-28,2025-06-13,2025-06-13,10000,delivered,0,,1.2
SH0001079,C030,SUP008,WH008,2025-04-25,2025-07-18,2025-07-18,10000,delivered,0,,1.2
SH0001080,C030,SUP008,WH006,2025-06-20,2025-09-12,2025-09-12,10000,delivered,0,,1.2
SH0001081,C030,SUP008,WH007,2025-07-11,2025-10-10,2025-10-10,20000,delivered,0,,1.2
SH0001082,C030,SUP008,WH004,2025-08-01,2025-10-31,2025-11-24,25000,delayed,24,港湾混雑,1.2
SH0001083,C030,SUP008,WH005,2025-08-22,2025-11-21,2025-11-21,15000,delivered,0,,1.2
SH0001084,C030,SUP008,WH007,2025-09-19,2025-12-19,2025-12-19,15000,delivered,0,,1.2
SH0001085,C030,SUP008,WH004,2025-11-14,2026-02-06,2026-02-06,10000,delivered,0,,1.2
SH0001086,C030,SUP008,WH002,2026-01-09,2026-03-27,2026-03-27,5000,delivered,0,,1.2
SH0001087,C030,SUP008,WH010,2026-03-06,2026-05-22,,25000,ordered,0,,1.2
SH0001088,C030,SUP008,WH009,2026-04-10,2026-06-26,,20000,ordered,0,,1.2
SH0001089,C030,SUP008,WH004,2026-05-15,2026-07-31,,25000,ordered,18,フォワーダー遅延,1.2
SH0001090,C031,SUP004,WH002,2023-01-20,2023-09-15,2023-09-15,10000,delivered,0,,4.8
SH0001091,C031,SUP004,WH009,2023-03-03,2023-10-27,2023-10-27,6000,delivered,0,,4.8
SH0001092,C031,SUP004,WH008,2023-04-07,2023-10-27,2023-10-27,8000,delivered,0,,4.8
SH0001093,C031,SUP004,WH010,2023-04-21,2023-11-10,2023-11-10,2000,delivered,0,,4.8
SH0001094,C031,SUP004,WH001,2023-05-05,2023-11-24,2023-11-24,6000,delivered,0,,4.8
SH0001095,C031,SUP004,WH003,2023-06-09,2023-12-29,2023-12-29,8000,delivered,0,,4.8
SH0001096,C031,SUP004,WH002,2023-06-30,2024-01-19,2024-02-14,10000,delayed,26,メーカー設備停止,4.8
SH0001097,C031,SUP004,WH009,2023-07-21,2024-01-19,2024-02-05,10000,delayed,17,港湾混雑,4.8
SH0001098,C031,SUP004,WH006,2023-08-18,2024-02-16,2024-03-15,2000,delivered,0,,4.8
SH0001099,C031,SUP004,WH005,2023-09-15,2024-03-15,2024-03-31,8000,delivered,0,,4.8
SH0001100,C031,SUP004,WH001,2023-10-06,2024-03-22,2024-03-22,6000,delivered,0,,4.8
SH0001101,C031,SUP004,WH008,2023-11-24,2024-05-10,2024-05-10,8000,delivered,0,,4.8
SH0001102,C031,SUP004,WH007,2023-12-22,2024-06-07,2024-06-07,4000,delivered,0,,4.8
SH0001103,C031,SUP004,WH003,2024-01-05,2024-06-07,2024-06-20,10000,delivered,0,,4.8
SH0001104,C031,SUP004,WH009,2024-01-26,2024-06-28,2024-06-28,2000,delivered,0,,4.8
SH0001105,C031,SUP004,WH004,2024-02-23,2024-07-26,2024-07-26,2000,delivered,0,,4.8
SH0001106,C031,SUP004,WH004,2024-04-12,2024-08-30,2024-08-30,8000,delivered,0,,4.8
SH0001107,C031,SUP004,WH001,2024-05-31,2024-10-18,2024-10-18,8000,delivered,0,,4.8
SH0001108,C031,SUP004,WH001,2024-06-21,2024-11-08,2024-11-08,4000,delivered,0,,4.8
SH0001109,C031,SUP004,WH005,2024-07-12,2024-11-15,2024-11-15,10000,delivered,0,,4.8
SH0001110,C031,SUP004,WH003,2024-08-02,2024-12-06,2024-12-06,8000,delivered,0,,4.8
SH0001111,C031,SUP004,WH006,2024-09-06,2025-01-10,2025-01-10,8000,delivered,0,,4.8
SH0001112,C031,SUP004,WH005,2024-10-18,2025-02-14,2025-02-14,8000,delivered,0,,4.8
SH0001113,C031,SUP004,WH009,2024-12-13,2025-04-11,2025-04-11,4000,delivered,0,,4.8
SH0001114,C031,SUP004,WH002,2025-01-10,2025-05-02,2025-05-02,6000,delivered,0,,4.8
SH0001115,C031,SUP004,WH005,2025-02-21,2025-06-13,2025-06-13,10000,delivered,0,,4.8
SH0001116,C031,SUP004,WH009,2025-04-04,2025-07-18,2025-07-18,2000,delivered,0,,4.8
SH0001117,C031,SUP004,WH008,2025-05-09,2025-08-22,2025-08-22,6000,delivered,0,,4.8
SH0001118,C031,SUP004,WH006,2025-06-13,2025-09-26,2025-09-26,8000,delivered,0,,4.8
SH0001119,C031,SUP004,WH006,2025-07-25,2025-11-28,2025-11-28,6000,delivered,0,,4.8
SH0001120,C031,SUP004,WH002,2025-08-22,2025-12-26,2025-12-26,10000,delivered,0,,4.8
SH0001121,C031,SUP004,WH005,2025-09-12,2026-01-16,2026-02-06,4000,delayed,21,メーカー生産遅延,4.8
SH0001122,C031,SUP004,WH009,2025-10-17,2026-02-13,2026-02-13,10000,delivered,0,,4.8
SH0001123,C031,SUP004,WH009,2025-12-05,2026-04-03,,2000,in_transit,0,,4.8
SH0001124,C031,SUP004,WH006,2026-01-09,2026-04-24,,10000,ordered,0,,4.8
SH0001125,C031,SUP004,WH006,2026-01-30,2026-05-15,,8000,ordered,0,,4.8
SH0001126,C031,SUP004,WH007,2026-03-13,2026-06-26,,2000,ordered,0,,4.8
SH0001127,C031,SUP004,WH005,2026-04-10,2026-07-24,,8000,ordered,0,,4.8
SH0001128,C031,SUP004,WH008,2026-05-29,2026-09-11,,8000,ordered,0,,4.8
SH0001129,C032,SUP003,WH004,2023-01-25,2023-06-21,2023-06-21,2000,delivered,0,,3.1
SH0001130,C032,SUP003,WH004,2023-02-08,2023-07-05,2023-07-25,8000,delayed,20,メーカー生産遅延,3.1
SH0001131,C032,SUP003,WH008,2023-03-15,2023-08-09,2023-08-09,8000,delivered,0,,3.1
SH0001132,C032,SUP003,WH007,2023-03-29,2023-08-23,2023-08-23,10000,delivered,0,,3.1
SH0001133,C032,SUP003,WH009,2023-05-24,2023-10-04,2023-10-04,8000,delivered,0,,3.1
SH0001134,C032,SUP003,WH005,2023-07-12,2023-10-18,2023-10-18,4000,delivered,0,,3.1
SH0001135,C032,SUP003,WH006,2023-07-26,2023-11-01,2023-11-01,2000,delivered,0,,3.1
SH0001136,C032,SUP003,WH006,2023-09-13,2023-12-20,2023-12-20,6000,delivered,0,,3.1
SH0001137,C032,SUP003,WH003,2023-10-18,2024-01-24,2024-01-29,8000,delayed,5,メーカー生産遅延,3.1
SH0001138,C032,SUP003,WH007,2023-11-15,2024-02-21,2024-02-21,10000,delivered,0,,3.1
SH0001139,C032,SUP003,WH007,2024-01-03,2024-03-27,2024-03-27,2000,delivered,0,,3.1
SH0001140,C032,SUP003,WH004,2024-01-31,2024-04-24,2024-04-29,6000,delayed,5,メーカー生産遅延,3.1
SH0001141,C032,SUP003,WH004,2024-03-20,2024-06-12,2024-06-12,4000,delivered,0,,3.1
SH0001142,C032,SUP003,WH010,2024-05-08,2024-07-31,2024-07-31,8000,delivered,0,,3.1
SH0001143,C032,SUP003,WH001,2024-06-19,2024-09-11,2024-09-11,8000,delivered,0,,3.1
SH0001144,C032,SUP003,WH009,2024-08-07,2024-10-30,2024-10-30,2000,delivered,0,,3.1
SH0001145,C032,SUP003,WH005,2024-09-25,2024-12-18,2024-12-18,8000,delivered,0,,3.1
SH0001146,C032,SUP003,WH001,2024-11-20,2025-02-05,2025-02-05,2000,delivered,0,,3.1
SH0001147,C032,SUP003,WH001,2024-12-25,2025-03-12,2025-03-12,6000,delivered,0,,3.1
SH0001148,C032,SUP003,WH004,2025-02-05,2025-04-23,2025-04-23,8000,delivered,0,,3.1
SH0001149,C032,SUP003,WH002,2025-02-19,2025-05-07,2025-05-07,6000,delivered,0,,3.1
SH0001150,C032,SUP003,WH003,2025-03-19,2025-06-04,2025-06-04,6000,delivered,0,,3.1
SH0001151,C032,SUP003,WH003,2025-04-02,2025-06-18,2025-06-18,8000,delivered,0,,3.1
SH0001152,C032,SUP003,WH006,2025-04-30,2025-07-16,2025-07-16,10000,delivered,0,,3.1
SH0001153,C032,SUP003,WH008,2025-05-28,2025-08-13,2025-08-13,4000,delivered,0,,3.1
SH0001154,C032,SUP003,WH002,2025-06-25,2025-09-10,2025-09-10,4000,delivered,0,,3.1
SH0001155,C032,SUP003,WH001,2025-07-16,2025-10-01,2025-10-01,4000,delivered,0,,3.1
SH0001156,C032,SUP003,WH008,2025-08-06,2025-10-22,2025-10-22,2000,delivered,0,,3.1
SH0001157,C032,SUP003,WH002,2025-08-27,2025-11-12,2025-11-12,2000,delivered,0,,3.1
SH0001158,C032,SUP003,WH002,2025-09-17,2025-12-03,2025-12-03,10000,delivered,0,,3.1
SH0001159,C032,SUP003,WH001,2025-10-29,2026-01-14,2026-02-10,10000,delivered,0,,3.1
SH0001160,C032,SUP003,WH006,2025-12-03,2026-02-18,2026-02-18,6000,delivered,0,,3.1
SH0001161,C032,SUP003,WH008,2025-12-31,2026-03-18,2026-03-18,4000,delivered,0,,3.1
SH0001162,C032,SUP003,WH004,2026-01-28,2026-04-08,,4000,in_transit,0,,3.1
SH0001163,C032,SUP003,WH004,2026-02-11,2026-04-22,,2000,ordered,24,メーカー部材不足,3.1
SH0001164,C032,SUP003,WH004,2026-04-08,2026-06-17,,10000,ordered,0,,3.1
SH0001165,C032,SUP003,WH005,2026-06-03,2026-08-12,,4000,ordered,0,,3.1
SH0001166,C033,SUP005,WH009,2023-01-19,2023-06-22,2023-06-22,25000,delivered,0,,0.9
SH0001167,C033,SUP005,WH007,2023-02-16,2023-07-20,2023-07-20,20000,delivered,0,,0.9
SH0001168,C033,SUP005,WH003,2023-03-09,2023-08-10,2023-08-10,20000,delivered,0,,0.9
SH0001169,C033,SUP005,WH009,2023-04-06,2023-08-24,2023-08-24,15000,delivered,0,,0.9
SH0001170,C033,SUP005,WH003,2023-05-11,2023-09-28,2023-09-28,10000,delivered,0,,0.9
SH0001171,C033,SUP005,WH001,2023-06-15,2023-11-02,2023-11-02,15000,delivered,0,,0.9
SH0001172,C033,SUP005,WH007,2023-07-13,2023-11-02,2023-11-02,25000,delivered,0,,0.9
SH0001173,C033,SUP005,WH006,2023-08-10,2023-11-30,2023-11-30,25000,delivered,0,,0.9
SH0001174,C033,SUP005,WH001,2023-09-28,2024-01-18,2024-01-18,20000,delivered,0,,0.9
SH0001175,C033,SUP005,WH001,2023-11-02,2024-02-15,2024-02-15,20000,delivered,0,,0.9
SH0001176,C033,SUP005,WH004,2023-12-14,2024-03-28,2024-03-28,20000,delivered,0,,0.9
SH0001177,C033,SUP005,WH007,2024-01-04,2024-04-04,2024-04-04,15000,delivered,0,,0.9
SH0001178,C033,SUP005,WH009,2024-02-15,2024-05-16,2024-05-16,25000,delivered,0,,0.9
SH0001179,C033,SUP005,WH008,2024-03-28,2024-06-27,2024-06-27,15000,delivered,0,,0.9
SH0001180,C033,SUP005,WH005,2024-04-25,2024-07-11,2024-07-11,10000,delivered,0,,0.9
SH0001181,C033,SUP005,WH003,2024-05-09,2024-07-25,2024-07-25,15000,delivered,0,,0.9
SH0001182,C033,SUP005,WH003,2024-07-04,2024-09-19,2024-09-19,5000,delivered,0,,0.9
SH0001183,C033,SUP005,WH003,2024-08-15,2024-10-31,2024-10-31,25000,delivered,0,,0.9
SH0001184,C033,SUP005,WH010,2024-09-05,2024-11-21,2024-11-21,25000,delivered,0,,0.9
SH0001185,C033,SUP005,WH002,2024-10-17,2025-01-02,2025-01-02,10000,delivered,0,,0.9
SH0001186,C033,SUP005,WH001,2024-11-07,2025-01-23,2025-01-23,5000,delivered,0,,0.9
SH0001187,C033,SUP005,WH002,2024-12-05,2025-02-20,2025-02-20,25000,delivered,0,,0.9
SH0001188,C033,SUP005,WH002,2025-01-02,2025-03-13,2025-03-13,25000,delivered,0,,0.9
SH0001189,C033,SUP005,WH001,2025-01-30,2025-04-10,2025-04-10,5000,delivered,0,,0.9
SH0001190,C033,SUP005,WH007,2025-03-20,2025-05-29,2025-05-29,10000,delivered,0,,0.9
SH0001191,C033,SUP005,WH008,2025-04-10,2025-06-19,2025-07-16,25000,delivered,0,,0.9
SH0001192,C033,SUP005,WH008,2025-05-15,2025-07-24,2025-07-24,25000,delivered,0,,0.9
SH0001193,C033,SUP005,WH001,2025-05-29,2025-08-07,2025-08-07,10000,delivered,0,,0.9
SH0001194,C033,SUP005,WH007,2025-07-17,2025-10-02,2025-10-12,15000,delivered,0,,0.9
SH0001195,C033,SUP005,WH005,2025-08-28,2025-11-13,2025-11-13,20000,delivered,0,,0.9
SH0001196,C033,SUP005,WH005,2025-10-02,2025-12-11,2025-12-11,15000,delivered,0,,0.9
SH0001197,C033,SUP005,WH005,2025-11-06,2026-01-15,2026-01-15,10000,delivered,0,,0.9
SH0001198,C033,SUP005,WH001,2025-11-20,2026-01-29,2026-01-29,10000,delivered,0,,0.9
SH0001199,C033,SUP005,WH004,2025-12-11,2026-02-19,2026-02-19,25000,delivered,0,,0.9
SH0001200,C033,SUP005,WH006,2026-01-29,2026-04-02,,10000,in_transit,0,,0.9
SH0001201,C033,SUP005,WH007,2026-03-05,2026-05-07,,20000,ordered,0,,0.9
SH0001202,C033,SUP005,WH001,2026-03-26,2026-05-28,,25000,ordered,0,,0.9
SH0001203,C033,SUP005,WH009,2026-04-23,2026-06-25,,25000,ordered,0,,0.9
SH0001204,C033,SUP005,WH005,2026-05-28,2026-07-30,,25000,ordered,0,,0.9
SH0001205,C034,SUP003,WH009,2023-01-14,2023-08-26,2023-09-06,4000,delivered,0,,2.6
SH0001206,C034,SUP003,WH002,2023-02-04,2023-09-16,2023-09-30,10000,delayed,14,メーカー生産遅延,2.6
SH0001207,C034,SUP003,WH009,2023-03-18,2023-10-28,2023-10-28,10000,delivered,0,,2.6
SH0001208,C034,SUP003,WH004,2023-04-08,2023-10-14,2023-11-03,2000,delivered,0,,2.6
SH0001209,C034,SUP003,WH003,2023-04-22,2023-10-28,2023-10-28,6000,delivered,0,,2.6
SH0001210,C034,SUP003,WH001,2023-05-27,2023-12-02,2023-12-02,8000,delivered,0,,2.6
SH0001211,C034,SUP003,WH008,2023-06-10,2023-12-16,2023-12-16,10000,delivered,0,,2.6
SH0001212,C034,SUP003,WH003,2023-07-29,2024-01-06,2024-01-06,6000,delivered,0,,2.6
SH0001213,C034,SUP003,WH006,2023-08-26,2024-02-03,2024-02-03,8000,delivered,0,,2.6
SH0001214,C034,SUP003,WH010,2023-09-23,2024-03-02,2024-03-02,2000,delivered,0,,2.6
SH0001215,C034,SUP003,WH004,2023-10-07,2024-02-17,2024-02-17,6000,delivered,0,,2.6
SH0001216,C034,SUP003,WH007,2023-12-02,2024-04-13,2024-04-13,8000,delivered,0,,2.6
SH0001217,C034,SUP003,WH002,2023-12-23,2024-05-04,2024-05-04,4000,delivered,0,,2.6
SH0001218,C034,SUP003,WH003,2024-01-20,2024-05-25,2024-05-25,6000,delivered,0,,2.6
SH0001219,C034,SUP003,WH010,2024-02-17,2024-06-22,2024-06-22,8000,delivered,0,,2.6
SH0001220,C034,SUP003,WH010,2024-03-09,2024-07-13,2024-07-13,8000,delivered,0,,2.6
SH0001221,C034,SUP003,WH005,2024-04-20,2024-08-24,2024-08-24,4000,delivered,0,,2.6
SH0001222,C034,SUP003,WH002,2024-06-08,2024-10-12,2024-10-12,10000,delivered,0,,2.6
SH0001223,C034,SUP003,WH004,2024-06-22,2024-10-26,2024-10-26,10000,delivered,0,,2.6
SH0001224,C034,SUP003,WH006,2024-08-10,2024-11-30,2024-11-30,8000,delivered,0,,2.6
SH0001225,C034,SUP003,WH007,2024-08-31,2024-12-21,2024-12-21,4000,delivered,0,,2.6
SH0001226,C034,SUP003,WH008,2024-10-19,2025-02-01,2025-02-01,4000,delivered,0,,2.6
SH0001227,C034,SUP003,WH002,2024-11-23,2025-03-08,2025-03-08,8000,delivered,0,,2.6
SH0001228,C034,SUP003,WH003,2024-12-21,2025-04-05,2025-04-08,4000,delivered,0,,2.6
SH0001229,C034,SUP003,WH008,2025-02-01,2025-05-10,2025-05-10,10000,delivered,0,,2.6
SH0001230,C034,SUP003,WH009,2025-03-29,2025-07-05,2025-07-15,8000,delivered,0,,2.6
SH0001231,C034,SUP003,WH005,2025-05-17,2025-08-16,2025-08-16,8000,delivered,0,,2.6
SH0001232,C034,SUP003,WH007,2025-05-31,2025-08-30,2025-08-30,6000,delivered,0,,2.6
SH0001233,C034,SUP003,WH010,2025-07-12,2025-10-25,2025-11-20,2000,delivered,0,,2.6
SH0001234,C034,SUP003,WH007,2025-09-06,2025-12-20,2025-12-20,6000,delivered,0,,2.6
SH0001235,C034,SUP003,WH004,2025-09-27,2026-01-10,2026-01-10,4000,delivered,0,,2.6
SH0001236,C034,SUP003,WH010,2025-10-18,2026-01-24,2026-01-24,2000,delivered,0,,2.6
SH0001237,C034,SUP003,WH002,2025-11-08,2026-02-14,2026-02-14,2000,delivered,0,,2.6
SH0001238,C034,SUP003,WH008,2025-12-20,2026-03-28,,2000,in_transit,0,,2.6
SH0001239,C034,SUP003,WH003,2026-01-31,2026-04-25,,2000,ordered,0,,2.6
SH0001240,C034,SUP003,WH004,2026-02-28,2026-05-23,,2000,ordered,0,,2.6
SH0001241,C034,SUP003,WH004,2026-04-11,2026-07-04,,6000,ordered,0,,2.6
SH0001242,C034,SUP003,WH001,2026-05-16,2026-08-08,,10000,ordered,0,,2.6
SH0001243,C034,SUP003,WH005,2026-05-30,2026-08-22,,2000,ordered,0,,2.6
SH0001244,C035,SUP001,WH002,2023-01-15,2023-11-19,2023-11-19,1000,delivered,0,,9.8
SH0001245,C035,SUP001,WH002,2023-03-12,2024-01-14,2024-01-14,5000,delivered,0,,9.8
SH0001246,C035,SUP001,WH005,2023-04-02,2024-01-07,2024-01-07,3000,delivered,0,,9.8
SH0001247,C035,SUP001,WH010,2023-05-14,2024-02-18,2024-02-18,1000,delivered,0,,9.8
SH0001248,C035,SUP001,WH004,2023-06-18,2024-03-24,2024-03-24,4000,delivered,0,,9.8
SH0001249,C035,SUP001,WH006,2023-07-23,2024-03-10,2024-03-25,5000,delivered,0,,9.8
SH0001250,C035,SUP001,WH009,2023-09-10,2024-04-28,2024-04-28,4000,delivered,0,,9.8
SH0001251,C035,SUP001,WH001,2023-11-05,2024-06-09,2024-06-09,2000,delivered,0,,9.8
SH0001252,C035,SUP001,WH007,2023-11-19,2024-06-23,2024-07-22,3000,delayed,29,フォワーダー遅延,9.8
SH0001253,C035,SUP001,WH005,2023-12-10,2024-07-14,2024-07-14,3000,delivered,0,,9.8
SH0001254,C035,SUP001,WH007,2023-12-24,2024-07-28,2024-07-28,2000,delivered,0,,9.8
SH0001255,C035,SUP001,WH008,2024-01-14,2024-07-28,2024-07-28,1000,delivered,0,,9.8
SH0001256,C035,SUP001,WH006,2024-03-03,2024-09-15,2024-09-15,3000,delivered,0,,9.8
SH0001257,C035,SUP001,WH007,2024-03-17,2024-09-29,2024-09-29,3000,delivered,0,,9.8
SH0001258,C035,SUP001,WH006,2024-05-12,2024-10-20,2024-10-20,3000,delivered,0,,9.8
SH0001259,C035,SUP001,WH009,2024-06-16,2024-11-24,2024-11-24,4000,delivered,0,,9.8
SH0001260,C035,SUP001,WH005,2024-07-21,2024-12-22,2024-12-22,1000,delivered,0,,9.8
SH0001261,C035,SUP001,WH003,2024-08-18,2025-01-19,2025-01-19,3000,delivered,0,,9.8
SH0001262,C035,SUP001,WH001,2024-09-01,2025-02-02,2025-03-03,1000,delayed,29,メーカー部材不足,9.8
SH0001263,C035,SUP001,WH004,2024-09-15,2025-02-16,2025-02-16,4000,delivered,0,,9.8
SH0001264,C035,SUP001,WH004,2024-10-13,2025-03-09,2025-03-09,3000,delivered,0,,9.8
SH0001265,C035,SUP001,WH002,2024-11-17,2025-04-13,2025-05-01,2000,delayed,18,メーカー生産遅延,9.8
SH0001266,C035,SUP001,WH003,2025-01-12,2025-05-18,2025-05-18,2000,delivered,0,,9.8
SH0001267,C035,SUP001,WH006,2025-02-02,2025-06-08,2025-06-08,5000,delivered,0,,9.8
SH0001268,C035,SUP001,WH004,2025-03-23,2025-07-27,2025-07-27,4000,delivered,0,,9.8
SH0001269,C035,SUP001,WH003,2025-05-18,2025-10-05,2025-10-05,2000,delivered,0,,9.8
SH0001270,C035,SUP001,WH004,2025-07-13,2025-11-30,2025-11-30,3000,delivered,0,,9.8
SH0001271,C035,SUP001,WH001,2025-08-10,2025-12-28,2026-01-08,1000,delayed,11,メーカー部材不足,9.8
SH0001272,C035,SUP001,WH007,2025-09-14,2026-02-01,2026-02-01,5000,delivered,0,,9.8
SH0001273,C035,SUP001,WH007,2025-10-19,2026-03-08,,1000,in_transit,25,メーカー生産遅延,9.8
SH0001274,C035,SUP001,WH006,2025-11-02,2026-03-22,2026-03-22,1000,delivered,0,,9.8
SH0001275,C035,SUP001,WH007,2025-12-14,2026-05-03,,3000,ordered,0,,9.8
SH0001276,C035,SUP001,WH010,2026-01-18,2026-06-07,,5000,ordered,0,,9.8
SH0001277,C035,SUP001,WH004,2026-02-08,2026-06-28,,5000,ordered,0,,9.8
SH0001278,C035,SUP001,WH010,2026-03-29,2026-08-16,,2000,ordered,4,フォワーダー遅延,9.8
SH0001279,C035,SUP001,WH007,2026-05-10,2026-09-27,,2000,ordered,0,,9.8
SH0001280,C035,SUP001,WH006,2026-05-24,2026-10-11,,3000,ordered,0,,9.8
SH0001281,C036,SUP001,WH009,2023-01-12,2023-06-29,2023-07-02,25000,delivered,0,,1.2
SH0001282,C036,SUP001,WH008,2023-02-09,2023-07-27,2023-07-27,20000,delivered,0,,1.2
SH0001283,C036,SUP001,WH002,2023-03-09,2023-08-24,2023-08-24,10000,delivered,0,,1.2
SH0001284,C036,SUP001,WH009,2023-03-23,2023-09-07,2023-09-07,10000,delivered,0,,1.2
SH0001285,C036,SUP001,WH009,2023-05-11,2023-10-12,2023-10-21,20000,delivered,0,,1.2
SH0001286,C036,SUP001,WH009,2023-06-29,2023-11-30,2023-11-30,15000,delivered,0,,1.2
SH0001287,C036,SUP001,WH009,2023-08-03,2023-12-14,2023-12-14,15000,delivered,0,,1.2
SH0001288,C036,SUP001,WH002,2023-08-17,2023-12-28,2023-12-28,25000,delivered,0,,1.2
SH0001289,C036,SUP001,WH004,2023-08-31,2024-01-11,2024-01-11,15000,delivered,0,,1.2
SH0001290,C036,SUP001,WH002,2023-10-26,2024-02-15,2024-02-15,15000,delivered,0,,1.2
SH0001291,C036,SUP001,WH010,2023-11-16,2024-03-07,2024-03-07,20000,delivered,0,,1.2
SH0001292,C036,SUP001,WH005,2024-01-04,2024-04-18,2024-04-18,20000,delivered,0,,1.2
SH0001293,C036,SUP001,WH002,2024-01-18,2024-05-02,2024-05-02,20000,delivered,0,,1.2
SH0001294,C036,SUP001,WH004,2024-02-08,2024-05-23,2024-05-23,20000,delivered,0,,1.2
SH0001295,C036,SUP001,WH001,2024-03-28,2024-07-11,2024-07-27,15000,delivered,0,,1.2
SH0001296,C036,SUP001,WH001,2024-05-02,2024-08-15,2024-08-15,25000,delivered,0,,1.2
SH0001297,C036,SUP001,WH002,2024-06-06,2024-09-19,2024-09-19,25000,delivered,0,,1.2
SH0001298,C036,SUP001,WH002,2024-06-27,2024-10-10,2024-10-10,25000,delivered,0,,1.2
SH0001299,C036,SUP001,WH007,2024-07-18,2024-10-24,2024-10-24,20000,delivered,0,,1.2
SH0001300,C036,SUP001,WH006,2024-08-22,2024-11-28,2024-11-28,25000,delivered,0,,1.2
SH0001301,C036,SUP001,WH010,2024-10-03,2024-12-26,2024-12-26,20000,delivered,0,,1.2
SH0001302,C036,SUP001,WH001,2024-11-21,2025-02-13,2025-02-13,25000,delivered,0,,1.2
SH0001303,C036,SUP001,WH010,2024-12-26,2025-03-20,2025-03-20,5000,delivered,0,,1.2
SH0001304,C036,SUP001,WH006,2025-02-06,2025-05-01,2025-05-01,5000,delivered,0,,1.2
SH0001305,C036,SUP001,WH009,2025-02-20,2025-05-15,2025-05-15,25000,delivered,0,,1.2
SH0001306,C036,SUP001,WH002,2025-03-13,2025-06-05,2025-06-05,20000,delivered,0,,1.2
SH0001307,C036,SUP001,WH009,2025-04-10,2025-07-03,2025-07-03,10000,delivered,0,,1.2
SH0001308,C036,SUP001,WH009,2025-05-08,2025-07-31,2025-07-31,5000,delivered,0,,1.2
SH0001309,C036,SUP001,WH008,2025-06-19,2025-09-11,2025-09-11,10000,delivered,0,,1.2
SH0001310,C036,SUP001,WH007,2025-08-07,2025-10-30,2025-10-30,15000,delivered,0,,1.2
SH0001311,C036,SUP001,WH003,2025-09-18,2025-12-11,2025-12-11,25000,delivered,0,,1.2
SH0001312,C036,SUP001,WH010,2025-10-23,2026-01-08,2026-02-01,20000,delivered,0,,1.2
