forecast_id,product_id,customer_id,forecast_month,forecast_qty,forecast_accuracy,created_at
FC001735,P045,CUS004,2024-07-01 00:00:00,817,0.6221,2024-05-20
FC001736,P045,CUS004,2024-08-01 00:00:00,690,0.5244,2024-07-09
FC001737,P045,CUS004,2024-09-01 00:00:00,737,0.6541,2024-08-02
FC001738,P045,CUS004,2024-10-01 00:00:00,696,0.5822,2024-08-25
FC001739,P045,CUS004,2024-11-01 00:00:00,684,0.5431,2024-10-02
FC001740,P045,CUS004,2024-12-01 00:00:00,616,0.5651,2024-11-01
FC001741,P045,CUS004,2025-01-01 00:00:00,662,0.5313,2024-11-19
FC001742,P045,CUS004,2025-02-01 00:00:00,628,0.5124,2025-01-05
FC001743,P045,CUS004,2025-03-01 00:00:00,694,0.696,2025-01-17
FC001744,P045,CUS004,2025-04-01 00:00:00,771,0.676,2025-02-26
FC001745,P045,CUS004,2025-05-01 00:00:00,768,0.5972,2025-04-02
FC001746,P045,CUS004,2025-06-01 00:00:00,870,0.5193,2025-04-26
FC001747,P045,CUS004,2025-07-01 00:00:00,929,0.5145,2025-06-04
FC001748,P045,CUS004,2025-08-01 00:00:00,898,0.5207,2025-07-02
FC001749,P045,CUS004,2025-09-01 00:00:00,853,0.6985,2025-08-04
FC001750,P045,CUS004,2025-10-01 00:00:00,704,0.5901,2025-08-26
FC001751,P045,CUS004,2025-11-01 00:00:00,539,0.7267,2025-10-11
FC001752,P045,CUS004,2025-12-01 00:00:00,597,0.6995,2025-11-07
FC001753,P045,CUS004,2026-01-01 00:00:00,686,0.6719,2025-12-05
FC001754,P045,CUS004,2026-02-01 00:00:00,738,0.7108,2026-01-03
FC001755,P045,CUS004,2026-03-01 00:00:00,807,0.7452,2026-01-17
FC001756,P046,CUS005,2023-01-01 00:00:00,301,0.6465,2022-11-27
FC001757,P046,CUS005,2023-02-01 00:00:00,329,0.6808,2022-12-25
FC001758,P046,CUS005,2023-03-01 00:00:00,378,0.5133,2023-02-06
FC001759,P046,CUS005,2023-04-01 00:00:00,339,0.6291,2023-02-22
FC001760,P046,CUS005,2023-05-01 00:00:00,365,0.72,2023-03-18
FC001761,P046,CUS005,2023-06-01 00:00:00,437,0.5352,2023-04-29
FC001762,P046,CUS005,2023-07-01 00:00:00,399,0.7131,2023-06-08
FC001763,P046,CUS005,2023-08-01 00:00:00,378,0.5147,2023-06-23
FC001764,P046,CUS005,2023-09-01 00:00:00,325,0.6374,2023-07-23
FC001765,P046,CUS005,2023-10-01 00:00:00,319,0.5833,2023-09-10
FC001766,P046,CUS005,2023-11-01 00:00:00,274,0.5159,2023-09-24
FC001767,P046,CUS005,2023-12-01 00:00:00,307,0.5813,2023-11-10
FC001768,P046,CUS005,2024-01-01 00:00:00,321,0.5521,2023-11-30
FC001769,P046,CUS005,2024-02-01 00:00:00,360,0.5622,2024-01-10
FC001770,P046,CUS005,2024-03-01 00:00:00,337,0.5683,2024-02-01
FC001771,P046,CUS005,2024-04-01 00:00:00,376,0.6561,2024-02-26
FC001772,P046,CUS005,2024-05-01 00:00:00,375,0.6272,2024-04-10
FC001773,P046,CUS005,2024-06-01 00:00:00,377,0.6977,2024-04-29
FC001774,P046,CUS005,2024-07-01 00:00:00,387,0.5819,2024-06-07
FC001775,P046,CUS005,2024-08-01 00:00:00,379,0.5431,2024-06-30
FC001776,P046,CUS005,2024-09-01 00:00:00,319,0.6266,2024-08-06
FC001777,P046,CUS005,2024-10-01 00:00:00,243,0.5812,2024-09-04
FC001778,P046,CUS005,2024-11-01 00:00:00,276,0.5577,2024-09-18
FC001779,P046,CUS005,2024-12-01 00:00:00,268,0.6945,2024-11-08
FC001780,P046,CUS005,2025-01-01 00:00:00,325,0.7178,2024-11-29
FC001781,P046,CUS005,2025-02-01 00:00:00,318,0.5629,2024-12-23
FC001782,P046,CUS005,2025-03-01 00:00:00,371,0.5446,2025-01-31
FC001783,P046,CUS005,2025-04-01 00:00:00,399,0.5981,2025-02-15
FC001784,P046,CUS005,2025-05-01 00:00:00,432,0.5371,2025-04-07
FC001785,P046,CUS005,2025-06-01 00:00:00,344,0.704,2025-04-21
FC001786,P046,CUS005,2025-07-01 00:00:00,435,0.5079,2025-05-18
FC001787,P046,CUS005,2025-08-01 00:00:00,388,0.5369,2025-07-05
FC001788,P046,CUS005,2025-09-01 00:00:00,351,0.5906,2025-08-08
FC001789,P046,CUS005,2025-10-01 00:00:00,371,0.622,2025-08-20
FC001790,P046,CUS005,2025-11-01 00:00:00,283,0.6328,2025-10-03
FC001791,P046,CUS005,2025-12-01 00:00:00,306,0.6902,2025-10-25
FC001792,P046,CUS005,2026-01-01 00:00:00,321,0.7563,2025-11-25
FC001793,P046,CUS005,2026-02-01 00:00:00,320,0.7212,2025-12-20
FC001794,P046,CUS005,2026-03-01 00:00:00,366,0.7157,2026-01-18
FC001795,P047,CUS005,2023-01-01 00:00:00,558,0.7166,2022-12-11
FC001796,P047,CUS005,2023-02-01 00:00:00,545,0.6754,2023-01-11
FC001797,P047,CUS005,2023-03-01 00:00:00,567,0.5406,2023-02-08
FC001798,P047,CUS005,2023-04-01 00:00:00,717,0.671,2023-03-12
FC001799,P047,CUS005,2023-05-01 00:00:00,735,0.5946,2023-03-21
FC001800,P047,CUS005,2023-06-01 00:00:00,710,0.5604,2023-05-09
FC001801,P047,CUS005,2023-07-01 00:00:00,775,0.5444,2023-06-04
FC001802,P047,CUS005,2023-08-01 00:00:00,650,0.7155,2023-06-26
FC001803,P047,CUS005,2023-09-01 00:00:00,616,0.6576,2023-07-24
FC001804,P047,CUS005,2023-10-01 00:00:00,549,0.6735,2023-09-06
FC001805,P047,CUS005,2023-11-01 00:00:00,555,0.7016,2023-09-20
FC001806,P047,CUS005,2023-12-01 00:00:00,611,0.5323,2023-11-04
FC001807,P047,CUS005,2024-01-01 00:00:00,555,0.653,2023-11-19
FC001808,P047,CUS005,2024-02-01 00:00:00,540,0.6044,2024-01-01
FC001809,P047,CUS005,2024-03-01 00:00:00,587,0.6916,2024-01-25
FC001810,P047,CUS005,2024-04-01 00:00:00,608,0.5715,2024-03-11
FC001811,P047,CUS005,2024-05-01 00:00:00,608,0.6749,2024-04-11
FC001812,P047,CUS005,2024-06-01 00:00:00,620,0.6359,2024-05-04
FC001813,P047,CUS005,2024-07-01 00:00:00,699,0.6919,2024-06-07
FC001814,P047,CUS005,2024-08-01 00:00:00,708,0.7169,2024-06-30
FC001815,P047,CUS005,2024-09-01 00:00:00,542,0.5493,2024-07-22
FC001816,P047,CUS005,2024-10-01 00:00:00,562,0.6721,2024-09-04
FC001817,P047,CUS005,2024-11-01 00:00:00,498,0.6758,2024-09-23
FC001818,P047,CUS005,2024-12-01 00:00:00,508,0.5713,2024-10-25
FC001819,P047,CUS005,2025-01-01 00:00:00,584,0.5349,2024-11-21
FC001820,P047,CUS005,2025-02-01 00:00:00,627,0.5448,2025-01-08
FC001821,P047,CUS005,2025-03-01 00:00:00,598,0.6658,2025-02-05
FC001822,P047,CUS005,2025-04-01 00:00:00,753,0.5751,2025-02-16
FC001823,P047,CUS005,2025-05-01 00:00:00,792,0.5174,2025-04-01
FC001824,P047,CUS005,2025-06-01 00:00:00,833,0.536,2025-04-25
FC001825,P047,CUS005,2025-07-01 00:00:00,742,0.5814,2025-06-07
FC001826,P047,CUS005,2025-08-01 00:00:00,674,0.5736,2025-06-18
FC001827,P047,CUS005,2025-09-01 00:00:00,579,0.6777,2025-08-03
FC001828,P047,CUS005,2025-10-01 00:00:00,706,0.7213,2025-08-22
FC001829,P047,CUS005,2025-11-01 00:00:00,589,0.5853,2025-10-09
FC001830,P047,CUS005,2025-12-01 00:00:00,531,0.6103,2025-11-11
FC001831,P047,CUS005,2026-01-01 00:00:00,565,0.6854,2025-11-24
FC001832,P047,CUS005,2026-02-01 00:00:00,531,0.6944,2025-12-24
FC001833,P047,CUS005,2026-03-01 00:00:00,656,0.8018,2026-01-18
FC001834,P048,CUS005,2023-01-01 00:00:00,598,0.6528,2022-11-23
FC001835,P048,CUS005,2023-02-01 00:00:00,504,0.5734,2022-12-31
FC001836,P048,CUS005,2023-03-01 00:00:00,631,0.5429,2023-02-05
FC001837,P048,CUS005,2023-04-01 00:00:00,685,0.7085,2023-03-12
FC001838,P048,CUS005,2023-05-01 00:00:00,736,0.559,2023-03-29
FC001839,P048,CUS005,2023-06-01 00:00:00,731,0.6971,2023-05-06
FC001840,P048,CUS005,2023-07-01 00:00:00,788,0.5566,2023-05-28
FC001841,P048,CUS005,2023-08-01 00:00:00,715,0.6925,2023-06-28
FC001842,P048,CUS005,2023-09-01 00:00:00,585,0.6263,2023-07-30
FC001843,P048,CUS005,2023-10-01 00:00:00,571,0.6426,2023-08-30
FC001844,P048,CUS005,2023-11-01 00:00:00,557,0.7171,2023-09-30
FC001845,P048,CUS005,2023-12-01 00:00:00,484,0.6176,2023-10-26
FC001846,P048,CUS005,2024-01-01 00:00:00,506,0.6436,2023-11-20
FC001847,P048,CUS005,2024-02-01 00:00:00,602,0.557,2024-01-11
FC001848,P048,CUS005,2024-03-01 00:00:00,579,0.7171,2024-02-03
FC001849,P048,CUS005,2024-04-01 00:00:00,634,0.5704,2024-02-24
FC001850,P048,CUS005,2024-05-01 00:00:00,719,0.5756,2024-03-18
FC001851,P048,CUS005,2024-06-01 00:00:00,728,0.7135,2024-04-30
FC001852,P048,CUS005,2024-07-01 00:00:00,717,0.6147,2024-05-18
FC001853,P048,CUS005,2024-08-01 00:00:00,726,0.6882,2024-06-23
FC001854,P048,CUS005,2024-09-01 00:00:00,599,0.5085,2024-07-21
FC001855,P048,CUS005,2024-10-01 00:00:00,576,0.6917,2024-08-28
FC001856,P048,CUS005,2024-11-01 00:00:00,566,0.6708,2024-09-26
FC001857,P048,CUS005,2024-12-01 00:00:00,616,0.5878,2024-10-20
FC001858,P048,CUS005,2025-01-01 00:00:00,624,0.6311,2024-11-30
FC001859,P048,CUS005,2025-02-01 00:00:00,564,0.6938,2024-12-25
FC001860,P048,CUS005,2025-03-01 00:00:00,691,0.7196,2025-02-03
FC001861,P048,CUS005,2025-04-01 00:00:00,731,0.5045,2025-02-20
FC001862,P048,CUS005,2025-05-01 00:00:00,733,0.5708,2025-03-17
FC001863,P048,CUS005,2025-06-01 00:00:00,818,0.5826,2025-04-20
FC001864,P048,CUS005,2025-07-01 00:00:00,840,0.6528,2025-05-31
FC001865,P048,CUS005,2025-08-01 00:00:00,798,0.6869,2025-06-26
FC001866,P048,CUS005,2025-09-01 00:00:00,715,0.5051,2025-08-07
FC001867,P048,CUS005,2025-10-01 00:00:00,588,0.7425,2025-09-01
FC001868,P048,CUS005,2025-11-01 00:00:00,620,0.644,2025-09-21
FC001869,P048,CUS005,2025-12-01 00:00:00,594,0.6289,2025-10-18
FC001870,P048,CUS005,2026-01-01 00:00:00,570,0.6996,2025-11-29
FC001871,P048,CUS005,2026-02-01 00:00:00,601,0.6527,2026-01-03
FC001872,P048,CUS005,2026-03-01 00:00:00,766,0.8164,2026-02-06
FC001873,P049,CUS005,2023-01-01 00:00:00,579,0.5664,2022-12-12
FC001874,P049,CUS005,2023-02-01 00:00:00,612,0.5736,2022-12-28
FC001875,P049,CUS005,2023-03-01 00:00:00,659,0.6245,2023-02-02
FC001876,P049,CUS005,2023-04-01 00:00:00,715,0.55,2023-02-19
FC001877,P049,CUS005,2023-05-01 00:00:00,694,0.6859,2023-03-23
FC001878,P049,CUS005,2023-06-01 00:00:00,781,0.5615,2023-04-25
FC001879,P049,CUS005,2023-07-01 00:00:00,745,0.5608,2023-06-05
FC001880,P049,CUS005,2023-08-01 00:00:00,806,0.6817,2023-07-08
FC001881,P049,CUS005,2023-09-01 00:00:00,724,0.5129,2023-08-11
FC001882,P049,CUS005,2023-10-01 00:00:00,644,0.5695,2023-08-23
FC001883,P049,CUS005,2023-11-01 00:00:00,560,0.5515,2023-09-29
FC001884,P049,CUS005,2023-12-01 00:00:00,680,0.5801,2023-11-06
FC001885,P049,CUS005,2024-01-01 00:00:00,565,0.6834,2023-11-23
FC001886,P049,CUS005,2024-02-01 00:00:00,573,0.5227,2023-12-26
FC001887,P049,CUS005,2024-03-01 00:00:00,715,0.6632,2024-02-09
FC001888,P049,CUS005,2024-04-01 00:00:00,801,0.7005,2024-03-03
FC001889,P049,CUS005,2024-05-01 00:00:00,724,0.6527,2024-03-18
FC001890,P049,CUS005,2024-06-01 00:00:00,921,0.6249,2024-04-25
FC001891,P049,CUS005,2024-07-01 00:00:00,852,0.528,2024-06-03
FC001892,P049,CUS005,2024-08-01 00:00:00,778,0.5267,2024-06-29
FC001893,P049,CUS005,2024-09-01 00:00:00,615,0.5517,2024-08-09
FC001894,P049,CUS005,2024-10-01 00:00:00,637,0.5091,2024-08-22
FC001895,P049,CUS005,2024-11-01 00:00:00,592,0.5718,2024-09-23
FC001896,P049,CUS005,2024-12-01 00:00:00,597,0.6732,2024-10-20
FC001897,P049,CUS005,2025-01-01 00:00:00,601,0.5744,2024-11-26
FC001898,P049,CUS005,2025-02-01 00:00:00,727,0.6517,2024-12-24
FC001899,P049,CUS005,2025-03-01 00:00:00,694,0.7027,2025-01-24
FC001900,P049,CUS005,2025-04-01 00:00:00,794,0.5114,2025-02-25
FC001901,P049,CUS005,2025-05-01 00:00:00,769,0.552,2025-03-20
FC001902,P049,CUS005,2025-06-01 00:00:00,828,0.7127,2025-05-06
FC001903,P049,CUS005,2025-07-01 00:00:00,828,0.5973,2025-06-08
FC001904,P049,CUS005,2025-08-01 00:00:00,777,0.6312,2025-07-06
FC001905,P049,CUS005,2025-09-01 00:00:00,790,0.6132,2025-08-02
FC001906,P049,CUS005,2025-10-01 00:00:00,482,0.5694,2025-08-17
FC001907,P049,CUS005,2025-11-01 00:00:00,629,0.5954,2025-10-03
FC001908,P049,CUS005,2025-12-01 00:00:00,615,0.5975,2025-11-09
FC001909,P049,CUS005,2026-01-01 00:00:00,615,0.645,2025-12-12
FC001910,P049,CUS005,2026-02-01 00:00:00,739,0.7349,2026-01-02
FC001911,P049,CUS005,2026-03-01 00:00:00,685,0.791,2026-02-09
FC001912,P050,CUS005,2023-01-01 00:00:00,611,0.6752,2022-12-02
FC001913,P050,CUS005,2023-02-01 00:00:00,636,0.627,2023-01-11
FC001914,P050,CUS005,2023-03-01 00:00:00,611,0.6934,2023-01-25
FC001915,P050,CUS005,2023-04-01 00:00:00,722,0.6654,2023-03-02
FC001916,P050,CUS005,2023-05-01 00:00:00,779,0.7192,2023-03-29
FC001917,P050,CUS005,2023-06-01 00:00:00,758,0.5383,2023-04-24
FC001918,P050,CUS005,2023-07-01 00:00:00,721,0.5848,2023-06-01
FC001919,P050,CUS005,2023-08-01 00:00:00,686,0.6402,2023-07-02
FC001920,P050,CUS005,2023-09-01 00:00:00,646,0.551,2023-07-18
FC001921,P050,CUS005,2023-10-01 00:00:00,525,0.5141,2023-09-11
FC001922,P050,CUS005,2023-11-01 00:00:00,664,0.5985,2023-09-30
FC001923,P050,CUS005,2023-12-01 00:00:00,497,0.531,2023-10-30
FC001924,P050,CUS005,2024-01-01 00:00:00,509,0.5294,2023-12-09
FC001925,P050,CUS005,2024-02-01 00:00:00,663,0.5796,2024-01-02
FC001926,P050,CUS005,2024-03-01 00:00:00,594,0.5928,2024-02-02
FC001927,P050,CUS005,2024-04-01 00:00:00,655,0.5554,2024-02-27
FC001928,P050,CUS005,2024-05-01 00:00:00,787,0.6857,2024-04-02
FC001929,P050,CUS005,2024-06-01 00:00:00,778,0.56,2024-04-17
FC001930,P050,CUS005,2024-07-01 00:00:00,805,0.5607,2024-06-05
FC001931,P050,CUS005,2024-08-01 00:00:00,774,0.6763,2024-06-27
FC001932,P050,CUS005,2024-09-01 00:00:00,642,0.6896,2024-08-08
FC001933,P050,CUS005,2024-10-01 00:00:00,665,0.5891,2024-08-26
FC001934,P050,CUS005,2024-11-01 00:00:00,687,0.5517,2024-10-02
FC001935,P050,CUS005,2024-12-01 00:00:00,634,0.7016,2024-10-26
FC001936,P050,CUS005,2025-01-01 00:00:00,667,0.5767,2024-12-08
FC001937,P050,CUS005,2025-02-01 00:00:00,634,0.5201,2024-12-27
FC001938,P050,CUS005,2025-03-01 00:00:00,698,0.6788,2025-01-31
FC001939,P050,CUS005,2025-04-01 00:00:00,819,0.5924,2025-03-10
FC001940,P050,CUS005,2025-05-01 00:00:00,738,0.5982,2025-04-10
FC001941,P050,CUS005,2025-06-01 00:00:00,879,0.6868,2025-05-12
FC001942,P050,CUS005,2025-07-01 00:00:00,845,0.5319,2025-06-02
FC001943,P050,CUS005,2025-08-01 00:00:00,719,0.7081,2025-07-03
FC001944,P050,CUS005,2025-09-01 00:00:00,666,0.6857,2025-08-02
FC001945,P050,CUS005,2025-10-01 00:00:00,656,0.694,2025-09-06
FC001946,P050,CUS005,2025-11-01 00:00:00,536,0.6092,2025-10-12
FC001947,P050,CUS005,2025-12-01 00:00:00,654,0.7396,2025-10-25
FC001948,P050,CUS005,2026-01-01 00:00:00,595,0.7168,2025-12-02
FC001949,P050,CUS005,2026-02-01 00:00:00,635,0.7497,2025-12-25
FC001950,P050,CUS005,2026-03-01 00:00:00,841,0.7983,2026-02-07
FC001951,P001,CUS001,2026-04-01,965,0.7377,2026-03-15
FC001952,P002,CUS001,2026-04-01,1205,0.6497,2026-03-15
FC001953,P003,CUS001,2026-04-01,764,0.539,2026-03-15
FC001954,P004,CUS001,2026-04-01,965,0.7165,2026-03-15
FC001955,P005,CUS001,2026-04-01,622,0.677,2026-03-15
FC001956,P006,CUS002,2026-04-01,1380,0.7425,2026-03-15
FC001957,P007,CUS002,2026-04-01,1320,0.5531,2026-03-15
FC001958,P008,CUS002,2026-04-01,1604,0.5459,2026-03-15
FC001959,P009,CUS002,2026-04-01,1516,0.6312,2026-03-15
FC001960,P010,CUS002,2026-04-01,899,0.5728,2026-03-15
FC001961,P011,CUS003,2026-04-01,905,0.5349,2026-03-15
FC001962,P012,CUS003,2026-04-01,852,0.5916,2026-03-15
FC001963,P013,CUS003,2026-04-01,689,0.6963,2026-03-15
FC001964,P014,CUS003,2026-04-01,376,0.6286,2026-03-15
FC001965,P015,CUS003,2026-04-01,743,0.5116,2026-03-15
FC001966,P016,CUS004,2026-04-01,597,0.5426,2026-03-15
FC001967,P017,CUS004,2026-04-01,361,0.7372,2026-03-15
FC001968,P018,CUS004,2026-04-01,640,0.7021,2026-03-15
FC001969,P019,CUS004,2026-04-01,450,0.5244,2026-03-15
FC001970,P020,CUS004,2026-04-01,537,0.61,2026-03-15
FC001971,P021,CUS005,2026-04-01,815,0.6238,2026-03-15
FC001972,P022,CUS005,2026-04-01,711,0.7273,2026-03-15
FC001973,P023,CUS005,2026-04-01,424,0.6656,2026-03-15
FC001974,P024,CUS005,2026-04-01,558,0.63,2026-03-15
FC001975,P025,CUS005,2026-04-01,785,0.5462,2026-03-15
FC001976,P026,CUS001,2026-04-01,1117,0.6938,2026-03-15
FC001977,P027,CUS001,2026-04-01,781,0.7237,2026-03-15
FC001978,P028,CUS001,2026-04-01,916,0.7305,2026-03-15
FC001979,P029,CUS001,2026-04-01,1194,0.549,2026-03-15
FC001980,P030,CUS001,2026-04-01,953,0.5813,2026-03-15
FC001981,P031,CUS002,2026-04-01,1125,0.5678,2026-03-15
FC001982,P032,CUS002,2026-04-01,1056,0.5892,2026-03-15
FC001983,P033,CUS002,2026-04-01,772,0.6357,2026-03-15
FC001984,P034,CUS002,2026-04-01,887,0.7005,2026-03-15
FC001985,P035,CUS002,2026-04-01,626,0.7467,2026-03-15
FC001986,P036,CUS003,2026-04-01,448,0.5497,2026-03-15
FC001987,P037,CUS003,2026-04-01,386,0.7039,2026-03-15
FC001988,P038,CUS003,2026-04-01,402,0.6823,2026-03-15
FC001989,P039,CUS003,2026-04-01,455,0.5185,2026-03-15
FC001990,P040,CUS003,2026-04-01,264,0.529,2026-03-15
FC001991,P041,CUS004,2026-04-01,1469,0.6558,2026-03-15
FC001992,P042,CUS004,2026-04-01,1061,0.5159,2026-03-15
FC001993,P043,CUS004,2026-04-01,909,0.5813,2026-03-15
FC001994,P044,CUS004,2026-04-01,886,0.6594,2026-03-15
FC001995,P045,CUS004,2026-04-01,871,0.6181,2026-03-15
FC001996,P046,CUS005,2026-04-01,312,0.6783,2026-03-15
FC001997,P047,CUS005,2026-04-01,661,0.6403,2026-03-15
FC001998,P048,CUS005,2026-04-01,733,0.6234,2026-03-15
FC001999,P049,CUS005,2026-04-01,718,0.6069,2026-03-15
FC002000,P050,CUS005,2026-04-01,621,0.527,2026-03-15
FC002001,P001,CUS001,2026-05-01,892,0.6591,2026-03-15
FC002002,P002,CUS001,2026-05-01,1100,0.6271,2026-03-15
FC002003,P003,CUS001,2026-05-01,990,0.5623,2026-03-15
FC002004,P004,CUS001,2026-05-01,1120,0.6889,2026-03-15
FC002005,P005,CUS001,2026-05-01,573,0.5192,2026-03-15
FC002006,P006,CUS002,2026-05-01,1563,0.5403,2026-03-15
FC002007,P007,CUS002,2026-05-01,1402,0.702,2026-03-15
FC002008,P008,CUS002,2026-05-01,1909,0.7179,2026-03-15
FC002009,P009,CUS002,2026-05-01,1818,0.5466,2026-03-15
FC002010,P010,CUS002,2026-05-01,1062,0.6348,2026-03-15
FC002011,P011,CUS003,2026-05-01,989,0.724,2026-03-15
FC002012,P012,CUS003,2026-05-01,889,0.5275,2026-03-15
FC002013,P013,CUS003,2026-05-01,664,0.6068,2026-03-15
FC002014,P014,CUS003,2026-05-01,468,0.7152,2026-03-15
FC002015,P015,CUS003,2026-05-01,637,0.6277,2026-03-15
FC002016,P016,CUS004,2026-05-01,584,0.5555,2026-03-15
FC002017,P017,CUS004,2026-05-01,381,0.5844,2026-03-15
FC002018,P018,CUS004,2026-05-01,658,0.5808,2026-03-15
FC002019,P019,CUS004,2026-05-01,497,0.6758,2026-03-15
FC002020,P020,CUS004,2026-05-01,505,0.7429,2026-03-15
FC002021,P021,CUS005,2026-05-01,1083,0.5629,2026-03-15
FC002022,P022,CUS005,2026-05-01,855,0.5752,2026-03-15
FC002023,P023,CUS005,2026-05-01,443,0.5092,2026-03-15
FC002024,P024,CUS005,2026-05-01,632,0.6257,2026-03-15
FC002025,P025,CUS005,2026-05-01,693,0.5697,2026-03-15
FC002026,P026,CUS001,2026-05-01,1137,0.5599,2026-03-15
FC002027,P027,CUS001,2026-05-01,638,0.6224,2026-03-15
FC002028,P028,CUS001,2026-05-01,1055,0.5605,2026-03-15
FC002029,P029,CUS001,2026-05-01,1483,0.6904,2026-03-15
FC002030,P030,CUS001,2026-05-01,1053,0.6821,2026-03-15
FC002031,P031,CUS002,2026-05-01,1156,0.6581,2026-03-15
FC002032,P032,CUS002,2026-05-01,1035,0.6339,2026-03-15
FC002033,P033,CUS002,2026-05-01,750,0.7088,2026-03-15
FC002034,P034,CUS002,2026-05-01,974,0.5466,2026-03-15
FC002035,P035,CUS002,2026-05-01,640,0.6477,2026-03-15
FC002036,P036,CUS003,2026-05-01,452,0.5041,2026-03-15
FC002037,P037,CUS003,2026-05-01,471,0.5566,2026-03-15
FC002038,P038,CUS003,2026-05-01,409,0.5436,2026-03-15
FC002039,P039,CUS003,2026-05-01,461,0.5967,2026-03-15
FC002040,P040,CUS003,2026-05-01,323,0.5344,2026-03-15
FC002041,P041,CUS004,2026-05-01,1305,0.5284,2026-03-15
FC002042,P042,CUS004,2026-05-01,1304,0.7193,2026-03-15
FC002043,P043,CUS004,2026-05-01,925,0.665,2026-03-15
FC002044,P044,CUS004,2026-05-01,940,0.6388,2026-03-15
FC002045,P045,CUS004,2026-05-01,815,0.5605,2026-03-15
FC002046,P046,CUS005,2026-05-01,320,0.7243,2026-03-15
FC002047,P047,CUS005,2026-05-01,710,0.6583,2026-03-15
FC002048,P048,CUS005,2026-05-01,667,0.5873,2026-03-15
FC002049,P049,CUS005,2026-05-01,788,0.7243,2026-03-15
FC002050,P050,CUS005,2026-05-01,837,0.695,2026-03-15
FC002051,P001,CUS001,2026-06-01,1095,0.521,2026-03-15
FC002052,P002,CUS001,2026-06-01,1060,0.7246,2026-03-15
FC002053,P003,CUS001,2026-06-01,921,0.5023,2026-03-15
FC002054,P004,CUS001,2026-06-01,1026,0.6659,2026-03-15
FC002055,P005,CUS001,2026-06-01,538,0.5402,2026-03-15
FC002056,P006,CUS002,2026-06-01,1713,0.673,2026-03-15
FC002057,P007,CUS002,2026-06-01,1315,0.5561,2026-03-15
FC002058,P008,CUS002,2026-06-01,1976,0.5593,2026-03-15
FC002059,P009,CUS002,2026-06-01,1599,0.6866,2026-03-15
FC002060,P010,CUS002,2026-06-01,1005,0.7123,2026-03-15
FC002061,P011,CUS003,2026-06-01,960,0.6421,2026-03-15
FC002062,P012,CUS003,2026-06-01,836,0.5919,2026-03-15
FC002063,P013,CUS003,2026-06-01,680,0.561,2026-03-15
FC002064,P014,CUS003,2026-06-01,494,0.5983,2026-03-15
FC002065,P015,CUS003,2026-06-01,846,0.6578,2026-03-15
FC002066,P016,CUS004,2026-06-01,660,0.6257,2026-03-15
FC002067,P017,CUS004,2026-06-01,446,0.6231,2026-03-15
FC002068,P018,CUS004,2026-06-01,534,0.6806,2026-03-15
FC002069,P019,CUS004,2026-06-01,467,0.5061,2026-03-15
FC002070,P020,CUS004,2026-06-01,557,0.5443,2026-03-15
FC002071,P021,CUS005,2026-06-01,1090,0.7385,2026-03-15
FC002072,P022,CUS005,2026-06-01,974,0.5925,2026-03-15
FC002073,P023,CUS005,2026-06-01,409,0.7321,2026-03-15
FC002074,P024,CUS005,2026-06-01,606,0.7417,2026-03-15
FC002075,P025,CUS005,2026-06-01,923,0.7133,2026-03-15
FC002076,P026,CUS001,2026-06-01,963,0.5963,2026-03-15
FC002077,P027,CUS001,2026-06-01,799,0.5792,2026-03-15
FC002078,P028,CUS001,2026-06-01,840,0.6392,2026-03-15
FC002079,P029,CUS001,2026-06-01,1615,0.674,2026-03-15
FC002080,P030,CUS001,2026-06-01,1181,0.5243,2026-03-15
FC002081,P031,CUS002,2026-06-01,1261,0.7475,2026-03-15
FC002082,P032,CUS002,2026-06-01,898,0.6296,2026-03-15
FC002083,P033,CUS002,2026-06-01,964,0.6852,2026-03-15
FC002084,P034,CUS002,2026-06-01,1104,0.6756,2026-03-15
FC002085,P035,CUS002,2026-06-01,720,0.5734,2026-03-15
FC002086,P036,CUS003,2026-06-01,474,0.7025,2026-03-15
FC002087,P037,CUS003,2026-06-01,527,0.7283,2026-03-15
FC002088,P038,CUS003,2026-06-01,398,0.6254,2026-03-15
FC002089,P039,CUS003,2026-06-01,480,0.6625,2026-03-15
FC002090,P040,CUS003,2026-06-01,306,0.6989,2026-03-15
FC002091,P041,CUS004,2026-06-01,1550,0.5845,2026-03-15
FC002092,P042,CUS004,2026-06-01,1127,0.5235,2026-03-15
FC002093,P043,CUS004,2026-06-01,1033,0.509,2026-03-15
FC002094,P044,CUS004,2026-06-01,860,0.6357,2026-03-15
FC002095,P045,CUS004,2026-06-01,765,0.6477,2026-03-15
FC002096,P046,CUS005,2026-06-01,317,0.5093,2026-03-15
FC002097,P047,CUS005,2026-06-01,704,0.59,2026-03-15
FC002098,P048,CUS005,2026-06-01,630,0.6306,2026-03-15
FC002099,P049,CUS005,2026-06-01,808,0.554,2026-03-15
FC002100,P050,CUS005,2026-06-01,787,0.5213,2026-03-15
FC002101,P001,CUS001,2026-07-01,898,0.6328,2026-03-15
FC002102,P002,CUS001,2026-07-01,1180,0.6594,2026-03-15
FC002103,P003,CUS001,2026-07-01,942,0.744,2026-03-15
FC002104,P004,CUS001,2026-07-01,1157,0.5807,2026-03-15
FC002105,P005,CUS001,2026-07-01,680,0.5677,2026-03-15
FC002106,P006,CUS002,2026-07-01,1638,0.5196,2026-03-15
