snapshot_id,component_id,warehouse_id,snapshot_month,stock_qty,safety_stock_qty,replenishment_qty,demand_qty
INV0010350,C027,WH010,2024-09-01,2063,263,2000,270
INV0010351,C027,WH001,2024-10-01,2108,1319,0,1159
INV0010352,C027,WH002,2024-10-01,2591,659,2000,579
INV0010353,C027,WH003,2024-10-01,3609,1649,0,1448
INV0010354,C027,WH004,2024-10-01,3572,989,0,869
INV0010355,C027,WH005,2024-10-01,946,527,0,463
INV0010356,C027,WH006,2024-10-01,1912,395,0,347
INV0010357,C027,WH007,2024-10-01,830,329,0,289
INV0010358,C027,WH008,2024-10-01,675,197,0,173
INV0010359,C027,WH009,2024-10-01,902,263,0,231
INV0010360,C027,WH010,2024-10-01,1846,263,0,231
INV0010361,C027,WH001,2024-11-01,7366,1319,6000,1159
INV0010362,C027,WH002,2024-11-01,1986,659,0,579
INV0010363,C027,WH003,2024-11-01,1994,1649,0,1449
INV0010364,C027,WH004,2024-11-01,2784,989,0,869
INV0010365,C027,WH005,2024-11-01,2351,527,2000,463
INV0010366,C027,WH006,2024-11-01,1440,395,0,347
INV0010367,C027,WH007,2024-11-01,498,329,0,289
INV0010368,C027,WH008,2024-11-01,537,197,0,173
INV0010369,C027,WH009,2024-11-01,697,263,0,231
INV0010370,C027,WH010,2024-11-01,1625,263,0,231
INV0010371,C027,WH001,2024-12-01,6108,1319,0,1154
INV0010372,C027,WH002,2024-12-01,1493,659,0,577
INV0010373,C027,WH003,2024-12-01,7873,1649,8000,1442
INV0010374,C027,WH004,2024-12-01,1959,989,0,865
INV0010375,C027,WH005,2024-12-01,1837,527,0,461
INV0010376,C027,WH006,2024-12-01,1037,395,0,346
INV0010377,C027,WH007,2024-12-01,2119,329,2000,288
INV0010378,C027,WH008,2024-12-01,365,197,0,173
INV0010379,C027,WH009,2024-12-01,447,263,0,230
INV0010380,C027,WH010,2024-12-01,1441,263,0,230
INV0010381,C027,WH001,2025-01-01,5011,1319,0,1139
INV0010382,C027,WH002,2025-01-01,874,659,0,569
INV0010383,C027,WH003,2025-01-01,6365,1649,0,1423
INV0010384,C027,WH004,2025-01-01,1159,989,0,854
INV0010385,C027,WH005,2025-01-01,1309,527,0,455
INV0010386,C027,WH006,2025-01-01,726,395,0,341
INV0010387,C027,WH007,2025-01-01,1913,329,0,284
INV0010388,C027,WH008,2025-01-01,2041,197,2000,170
INV0010389,C027,WH009,2025-01-01,2202,263,2000,227
INV0010390,C027,WH010,2025-01-01,1220,263,0,227
INV0010391,C027,WH001,2025-02-01,4108,1319,0,1104
INV0010392,C027,WH002,2025-02-01,2417,659,2000,552
INV0010393,C027,WH003,2025-02-01,5330,1649,0,1380
INV0010394,C027,WH004,2025-02-01,4578,989,4000,828
INV0010395,C027,WH005,2025-02-01,823,527,0,441
INV0010396,C027,WH006,2025-02-01,2416,395,2000,331
INV0010397,C027,WH007,2025-02-01,1739,329,0,276
INV0010398,C027,WH008,2025-02-01,1990,197,0,165
INV0010399,C027,WH009,2025-02-01,1982,263,0,220
INV0010400,C027,WH010,2025-02-01,1062,263,0,220
INV0010401,C027,WH001,2025-03-01,2875,1319,0,1398
INV0010402,C027,WH002,2025-03-01,1636,659,0,699
INV0010403,C027,WH003,2025-03-01,3762,1649,0,1748
INV0010404,C027,WH004,2025-03-01,3477,989,0,1048
INV0010405,C027,WH005,2025-03-01,2353,527,2000,559
INV0010406,C027,WH006,2025-03-01,1998,395,0,419
INV0010407,C027,WH007,2025-03-01,1420,329,0,349
INV0010408,C027,WH008,2025-03-01,1890,197,0,209
INV0010409,C027,WH009,2025-03-01,1829,263,0,279
INV0010410,C027,WH010,2025-03-01,834,263,0,279
INV0010411,C027,WH001,2025-04-01,1543,1319,0,1395
INV0010412,C027,WH002,2025-04-01,890,659,0,697
INV0010413,C027,WH003,2025-04-01,2003,1649,0,1744
INV0010414,C027,WH004,2025-04-01,2332,989,0,1046
INV0010415,C027,WH005,2025-04-01,1809,527,0,558
INV0010416,C027,WH006,2025-04-01,1697,395,0,418
INV0010417,C027,WH007,2025-04-01,1004,329,0,348
INV0010418,C027,WH008,2025-04-01,1808,197,0,209
INV0010419,C027,WH009,2025-04-01,1473,263,0,279
INV0010420,C027,WH010,2025-04-01,569,263,0,279
INV0010421,C027,WH001,2025-05-01,5715,1319,6000,1540
INV0010422,C027,WH002,2025-05-01,2026,659,2000,770
INV0010423,C027,WH003,2025-05-01,8218,1649,8000,1925
INV0010424,C027,WH004,2025-05-01,1101,989,0,1155
INV0010425,C027,WH005,2025-05-01,1200,527,0,616
INV0010426,C027,WH006,2025-05-01,1236,395,0,462
INV0010427,C027,WH007,2025-05-01,665,329,0,385
INV0010428,C027,WH008,2025-05-01,1538,197,0,231
INV0010429,C027,WH009,2025-05-01,1106,263,0,308
INV0010430,C027,WH010,2025-05-01,2346,263,2000,308
INV0010431,C027,WH001,2025-06-01,3842,1319,0,1584
INV0010432,C027,WH002,2025-06-01,1229,659,0,792
INV0010433,C027,WH003,2025-06-01,6445,1649,0,1980
INV0010434,C027,WH004,2025-06-01,4169,989,4000,1188
INV0010435,C027,WH005,2025-06-01,607,527,0,633
INV0010436,C027,WH006,2025-06-01,702,395,0,475
INV0010437,C027,WH007,2025-06-01,2433,329,2000,396
INV0010438,C027,WH008,2025-06-01,1297,197,0,237
INV0010439,C027,WH009,2025-06-01,775,263,0,316
INV0010440,C027,WH010,2025-06-01,2078,263,0,316
INV0010441,C027,WH001,2025-07-01,2289,1319,0,1599
INV0010442,C027,WH002,2025-07-01,2379,659,2000,799
INV0010443,C027,WH003,2025-07-01,4504,1649,0,1999
INV0010444,C027,WH004,2025-07-01,2735,989,0,1199
INV0010445,C027,WH005,2025-07-01,2127,527,2000,639
INV0010446,C027,WH006,2025-07-01,2236,395,2000,479
INV0010447,C027,WH007,2025-07-01,1903,329,0,399
INV0010448,C027,WH008,2025-07-01,1084,197,0,239
INV0010449,C027,WH009,2025-07-01,438,263,0,319
INV0010450,C027,WH010,2025-07-01,1835,263,0,319
INV0010451,C027,WH001,2025-08-01,6776,1319,6000,1477
INV0010452,C027,WH002,2025-08-01,1626,659,0,738
INV0010453,C027,WH003,2025-08-01,2619,1649,0,1846
INV0010454,C027,WH004,2025-08-01,1617,989,0,1107
INV0010455,C027,WH005,2025-08-01,1537,527,0,590
INV0010456,C027,WH006,2025-08-01,1681,395,0,443
INV0010457,C027,WH007,2025-08-01,1649,329,0,369
INV0010458,C027,WH008,2025-08-01,851,197,0,221
INV0010459,C027,WH009,2025-08-01,2264,263,2000,295
INV0010460,C027,WH010,2025-08-01,1575,263,0,295
INV0010461,C027,WH001,2025-09-01,5196,1319,0,1407
INV0010462,C027,WH002,2025-09-01,946,659,0,703
INV0010463,C027,WH003,2025-09-01,8403,1649,8000,1759
INV0010464,C027,WH004,2025-09-01,4690,989,4000,1055
INV0010465,C027,WH005,2025-09-01,1050,527,0,563
INV0010466,C027,WH006,2025-09-01,1323,395,0,422
INV0010467,C027,WH007,2025-09-01,1225,329,0,351
INV0010468,C027,WH008,2025-09-01,628,197,0,211
INV0010469,C027,WH009,2025-09-01,1941,263,0,281
INV0010470,C027,WH010,2025-09-01,1387,263,0,281
INV0010471,C027,WH001,2025-10-01,3762,1319,0,1363
INV0010472,C027,WH002,2025-10-01,2145,659,2000,681
INV0010473,C027,WH003,2025-10-01,7095,1649,0,1704
INV0010474,C027,WH004,2025-10-01,3711,989,0,1022
INV0010475,C027,WH005,2025-10-01,2342,527,2000,545
INV0010476,C027,WH006,2025-10-01,888,395,0,409
INV0010477,C027,WH007,2025-10-01,843,329,0,340
INV0010478,C027,WH008,2025-10-01,431,197,0,204
INV0010479,C027,WH009,2025-10-01,1693,263,0,272
INV0010480,C027,WH010,2025-10-01,1184,263,0,272
INV0010481,C027,WH001,2025-11-01,2491,1319,0,1199
INV0010482,C027,WH002,2025-11-01,1571,659,0,599
INV0010483,C027,WH003,2025-11-01,5749,1649,0,1499
INV0010484,C027,WH004,2025-11-01,2869,989,0,899
INV0010485,C027,WH005,2025-11-01,1716,527,0,479
INV0010486,C027,WH006,2025-11-01,524,395,0,359
INV0010487,C027,WH007,2025-11-01,526,329,0,299
INV0010488,C027,WH008,2025-11-01,237,197,0,179
INV0010489,C027,WH009,2025-11-01,1538,263,0,239
INV0010490,C027,WH010,2025-11-01,872,263,0,239
INV0010491,C027,WH001,2025-12-01,7277,1319,6000,1184
INV0010492,C027,WH002,2025-12-01,1020,659,0,592
INV0010493,C027,WH003,2025-12-01,4207,1649,0,1481
INV0010494,C027,WH004,2025-12-01,2009,989,0,888
INV0010495,C027,WH005,2025-12-01,1341,527,0,473
INV0010496,C027,WH006,2025-12-01,2017,395,2000,355
INV0010497,C027,WH007,2025-12-01,2207,329,2000,296
INV0010498,C027,WH008,2025-12-01,2099,197,2000,177
INV0010499,C027,WH009,2025-12-01,1298,263,0,236
INV0010500,C027,WH010,2025-12-01,642,263,0,236
INV0010501,C027,WH001,2026-01-01,6258,1319,0,1112
INV0010502,C027,WH002,2026-01-01,2387,659,2000,556
INV0010503,C027,WH003,2026-01-01,2898,1649,0,1390
INV0010504,C027,WH004,2026-01-01,1128,989,0,834
INV0010505,C027,WH005,2026-01-01,874,527,0,445
INV0010506,C027,WH006,2026-01-01,1715,395,0,333
INV0010507,C027,WH007,2026-01-01,1950,329,0,278
INV0010508,C027,WH008,2026-01-01,1903,197,0,166
INV0010509,C027,WH009,2026-01-01,1002,263,0,222
INV0010510,C027,WH010,2026-01-01,420,263,0,222
INV0010511,C027,WH001,2026-02-01,5217,1319,0,1281
INV0010512,C027,WH002,2026-02-01,1843,659,0,640
INV0010513,C027,WH003,2026-02-01,8719,1649,8000,1602
INV0010514,C027,WH004,2026-02-01,4141,989,4000,961
INV0010515,C027,WH005,2026-02-01,2282,527,2000,512
INV0010516,C027,WH006,2026-02-01,1322,395,0,384
INV0010517,C027,WH007,2026-02-01,1745,329,0,320
INV0010518,C027,WH008,2026-02-01,1668,197,0,192
INV0010519,C027,WH009,2026-02-01,733,263,0,256
INV0010520,C027,WH010,2026-02-01,2192,263,2000,256
INV0010521,C027,WH001,2026-03-01,3520,1319,0,1460
INV0010522,C027,WH002,2026-03-01,1091,659,0,730
INV0010523,C027,WH003,2026-03-01,7198,1649,0,1825
INV0010524,C027,WH004,2026-03-01,3062,989,0,1095
INV0010525,C027,WH005,2026-03-01,1634,527,0,584
INV0010526,C027,WH006,2026-03-01,857,395,0,438
INV0010527,C027,WH007,2026-03-01,1444,329,0,365
INV0010528,C027,WH008,2026-03-01,1371,197,0,219
INV0010529,C027,WH009,2026-03-01,450,263,0,292
INV0010530,C027,WH010,2026-03-01,1993,263,0,292
INV0010531,C028,WH001,2023-01-01,3903,317,0,249
INV0010532,C028,WH002,2023-01-01,1560,158,0,124
INV0010533,C028,WH003,2023-01-01,6346,397,0,311
INV0010534,C028,WH004,2023-01-01,3925,238,0,186
INV0010535,C028,WH005,2023-01-01,1313,127,0,99
INV0010536,C028,WH006,2023-01-01,1003,95,0,74
INV0010537,C028,WH007,2023-01-01,932,79,0,62
INV0010538,C028,WH008,2023-01-01,618,47,0,37
INV0010539,C028,WH009,2023-01-01,729,63,0,49
INV0010540,C028,WH010,2023-01-01,842,63,0,49
INV0010541,C028,WH001,2023-02-01,3369,317,0,267
INV0010542,C028,WH002,2023-02-01,1422,158,0,133
INV0010543,C028,WH003,2023-02-01,6172,397,0,334
INV0010544,C028,WH004,2023-02-01,3749,238,0,200
INV0010545,C028,WH005,2023-02-01,1155,127,0,107
INV0010546,C028,WH006,2023-02-01,937,95,0,80
INV0010547,C028,WH007,2023-02-01,862,79,0,66
INV0010548,C028,WH008,2023-02-01,608,47,0,40
INV0010549,C028,WH009,2023-02-01,702,63,0,53
INV0010550,C028,WH010,2023-02-01,739,63,0,53
INV0010551,C028,WH001,2023-03-01,3325,317,0,283
INV0010552,C028,WH002,2023-03-01,1227,158,0,141
INV0010553,C028,WH003,2023-03-01,5491,397,0,354
INV0010554,C028,WH004,2023-03-01,3797,238,0,212
INV0010555,C028,WH005,2023-03-01,1090,127,0,113
INV0010556,C028,WH006,2023-03-01,908,95,0,85
INV0010557,C028,WH007,2023-03-01,734,79,0,70
INV0010558,C028,WH008,2023-03-01,539,47,0,42
INV0010559,C028,WH009,2023-03-01,664,63,0,56
INV0010560,C028,WH010,2023-03-01,707,63,0,56
INV0010561,C028,WH001,2023-04-01,2977,317,0,301
INV0010562,C028,WH002,2023-04-01,1092,158,0,150
INV0010563,C028,WH003,2023-04-01,5417,397,0,376
INV0010564,C028,WH004,2023-04-01,3626,238,0,226
INV0010565,C028,WH005,2023-04-01,992,127,0,120
INV0010566,C028,WH006,2023-04-01,754,95,0,90
INV0010567,C028,WH007,2023-04-01,708,79,0,75
INV0010568,C028,WH008,2023-04-01,482,47,0,45
INV0010569,C028,WH009,2023-04-01,583,63,0,60
INV0010570,C028,WH010,2023-04-01,652,63,0,60
INV0010571,C028,WH001,2023-05-01,2539,317,0,306
INV0010572,C028,WH002,2023-05-01,929,158,0,153
INV0010573,C028,WH003,2023-05-01,5067,397,0,383
INV0010574,C028,WH004,2023-05-01,3584,238,0,229
INV0010575,C028,WH005,2023-05-01,938,127,0,122
INV0010576,C028,WH006,2023-05-01,655,95,0,91
INV0010577,C028,WH007,2023-05-01,639,79,0,76
INV0010578,C028,WH008,2023-05-01,437,47,0,45
INV0010579,C028,WH009,2023-05-01,520,63,0,61
INV0010580,C028,WH010,2023-05-01,611,63,0,61
INV0010581,C028,WH001,2023-06-01,2044,317,0,361
INV0010582,C028,WH002,2023-06-01,745,158,0,180
INV0010583,C028,WH003,2023-06-01,4552,397,0,451
INV0010584,C028,WH004,2023-06-01,3389,238,0,270
INV0010585,C028,WH005,2023-06-01,734,127,0,144
INV0010586,C028,WH006,2023-06-01,513,95,0,108
INV0010587,C028,WH007,2023-06-01,570,79,0,90
INV0010588,C028,WH008,2023-06-01,378,47,0,54
INV0010589,C028,WH009,2023-06-01,475,63,0,72
INV0010590,C028,WH010,2023-06-01,506,63,0,72
INV0010591,C028,WH001,2023-07-01,1821,317,0,337
INV0010592,C028,WH002,2023-07-01,558,158,0,168
INV0010593,C028,WH003,2023-07-01,4440,397,0,421
INV0010594,C028,WH004,2023-07-01,2952,238,0,252
INV0010595,C028,WH005,2023-07-01,609,127,0,134
INV0010596,C028,WH006,2023-07-01,381,95,0,101
INV0010597,C028,WH007,2023-07-01,484,79,0,84
INV0010598,C028,WH008,2023-07-01,336,47,0,50
INV0010599,C028,WH009,2023-07-01,437,63,0,67
INV0010600,C028,WH010,2023-07-01,443,63,0,67
INV0010601,C028,WH001,2023-08-01,1586,317,0,311
INV0010602,C028,WH002,2023-08-01,394,158,0,155
INV0010603,C028,WH003,2023-08-01,3921,397,0,389
INV0010604,C028,WH004,2023-08-01,2518,238,0,233
INV0010605,C028,WH005,2023-08-01,457,127,0,124
INV0010606,C028,WH006,2023-08-01,300,95,0,93
INV0010607,C028,WH007,2023-08-01,382,79,0,77
INV0010608,C028,WH008,2023-08-01,309,47,0,46
INV0010609,C028,WH009,2023-08-01,381,63,0,62
INV0010610,C028,WH010,2023-08-01,377,63,0,62
INV0010611,C028,WH001,2023-09-01,1258,317,0,289
INV0010612,C028,WH002,2023-09-01,247,158,0,144
INV0010613,C028,WH003,2023-09-01,3376,397,0,361
INV0010614,C028,WH004,2023-09-01,2462,238,0,217
INV0010615,C028,WH005,2023-09-01,324,127,0,115
INV0010616,C028,WH006,2023-09-01,217,95,0,86
INV0010617,C028,WH007,2023-09-01,301,79,0,72
INV0010618,C028,WH008,2023-09-01,253,47,0,43
INV0010619,C028,WH009,2023-09-01,331,63,0,57
INV0010620,C028,WH010,2023-09-01,328,63,0,57
INV0010621,C028,WH001,2023-10-01,884,317,0,302
INV0010622,C028,WH002,2023-10-01,2095,158,2000,151
INV0010623,C028,WH003,2023-10-01,2989,397,0,377
INV0010624,C028,WH004,2023-10-01,2196,238,0,226
INV0010625,C028,WH005,2023-10-01,205,127,0,120
INV0010626,C028,WH006,2023-10-01,130,95,0,90
INV0010627,C028,WH007,2023-10-01,219,79,0,75
INV0010628,C028,WH008,2023-10-01,211,47,0,45
INV0010629,C028,WH009,2023-10-01,275,63,0,60
INV0010630,C028,WH010,2023-10-01,260,63,0,60
INV0010631,C028,WH001,2023-11-01,636,317,0,279
INV0010632,C028,WH002,2023-11-01,1872,158,0,139
INV0010633,C028,WH003,2023-11-01,2523,397,0,349
INV0010634,C028,WH004,2023-11-01,1829,238,0,209
INV0010635,C028,WH005,2023-11-01,2204,127,2000,111
INV0010636,C028,WH006,2023-11-01,2200,95,2000,83
INV0010637,C028,WH007,2023-11-01,144,79,0,69
INV0010638,C028,WH008,2023-11-01,176,47,0,41
INV0010639,C028,WH009,2023-11-01,210,63,0,55
INV0010640,C028,WH010,2023-11-01,194,63,0,55
INV0010641,C028,WH001,2023-12-01,419,317,0,242
INV0010642,C028,WH002,2023-12-01,1626,158,0,121
INV0010643,C028,WH003,2023-12-01,2306,397,0,302
INV0010644,C028,WH004,2023-12-01,1620,238,0,181
INV0010645,C028,WH005,2023-12-01,2161,127,0,96
INV0010646,C028,WH006,2023-12-01,2280,95,0,72
INV0010647,C028,WH007,2023-12-01,89,79,0,60
INV0010648,C028,WH008,2023-12-01,130,47,0,36
INV0010649,C028,WH009,2023-12-01,167,63,0,48
INV0010650,C028,WH010,2023-12-01,145,63,0,48
INV0010651,C028,WH001,2024-01-01,2188,317,2000,278
INV0010652,C028,WH002,2024-01-01,1518,158,0,139
INV0010653,C028,WH003,2024-01-01,1946,397,0,348
INV0010654,C028,WH004,2024-01-01,1333,238,0,209
INV0010655,C028,WH005,2024-01-01,2139,127,0,111
INV0010656,C028,WH006,2024-01-01,2209,95,0,83
INV0010657,C028,WH007,2024-01-01,2034,79,2000,69
INV0010658,C028,WH008,2024-01-01,85,47,0,41
INV0010659,C028,WH009,2024-01-01,109,63,0,55
INV0010660,C028,WH010,2024-01-01,87,63,0,55
INV0010661,C028,WH001,2024-02-01,1931,317,0,273
INV0010662,C028,WH002,2024-02-01,1309,158,0,136
INV0010663,C028,WH003,2024-02-01,1625,397,0,342
INV0010664,C028,WH004,2024-02-01,1092,238,0,205
INV0010665,C028,WH005,2024-02-01,2088,127,0,109
INV0010666,C028,WH006,2024-02-01,2074,95,0,82
INV0010667,C028,WH007,2024-02-01,2032,79,0,68
INV0010668,C028,WH008,2024-02-01,1982,47,2000,41
INV0010669,C028,WH009,2024-02-01,2024,63,2000,54
INV0010670,C028,WH010,2024-02-01,2188,63,2000,54
INV0010671,C028,WH001,2024-03-01,1572,317,0,325
INV0010672,C028,WH002,2024-03-01,1070,158,0,162
INV0010673,C028,WH003,2024-03-01,1134,397,0,406
INV0010674,C028,WH004,2024-03-01,825,238,0,244
INV0010675,C028,WH005,2024-03-01,1817,127,0,130
INV0010676,C028,WH006,2024-03-01,2088,95,0,97
INV0010677,C028,WH007,2024-03-01,1809,79,0,81
INV0010678,C028,WH008,2024-03-01,1874,47,0,48
INV0010679,C028,WH009,2024-03-01,1831,63,0,65
INV0010680,C028,WH010,2024-03-01,2105,63,0,65
INV0010681,C028,WH001,2024-04-01,1203,317,0,363
INV0010682,C028,WH002,2024-04-01,926,158,0,181
INV0010683,C028,WH003,2024-04-01,695,397,0,454
INV0010684,C028,WH004,2024-04-01,540,238,0,272
INV0010685,C028,WH005,2024-04-01,1575,127,0,145
INV0010686,C028,WH006,2024-04-01,1959,95,0,109
INV0010687,C028,WH007,2024-04-01,1726,79,0,90
INV0010688,C028,WH008,2024-04-01,1890,47,0,54
INV0010689,C028,WH009,2024-04-01,1824,63,0,72
INV0010690,C028,WH010,2024-04-01,1906,63,0,72
INV0010691,C028,WH001,2024-05-01,793,317,0,405
INV0010692,C028,WH002,2024-05-01,707,158,0,202
INV0010693,C028,WH003,2024-05-01,2119,397,2000,506
INV0010694,C028,WH004,2024-05-01,2346,238,2000,303
INV0010695,C028,WH005,2024-05-01,1429,127,0,162
INV0010696,C028,WH006,2024-05-01,1749,95,0,121
INV0010697,C028,WH007,2024-05-01,1570,79,0,101
INV0010698,C028,WH008,2024-05-01,1947,47,0,60
INV0010699,C028,WH009,2024-05-01,1660,63,0,81
INV0010700,C028,WH010,2024-05-01,1776,63,0,81
INV0010701,C028,WH001,2024-06-01,427,317,0,368
INV0010702,C028,WH002,2024-06-01,499,158,0,184
INV0010703,C028,WH003,2024-06-01,1559,397,0,460
INV0010704,C028,WH004,2024-06-01,1976,238,0,276
INV0010705,C028,WH005,2024-06-01,1196,127,0,147
INV0010706,C028,WH006,2024-06-01,1714,95,0,110
INV0010707,C028,WH007,2024-06-01,1522,79,0,92
INV0010708,C028,WH008,2024-06-01,1813,47,0,55
INV0010709,C028,WH009,2024-06-01,1623,63,0,73
INV0010710,C028,WH010,2024-06-01,1817,63,0,73
INV0010711,C028,WH001,2024-07-01,2040,317,2000,362
INV0010712,C028,WH002,2024-07-01,294,158,0,181
INV0010713,C028,WH003,2024-07-01,1101,397,0,453
INV0010714,C028,WH004,2024-07-01,1714,238,0,271
INV0010715,C028,WH005,2024-07-01,996,127,0,145
INV0010716,C028,WH006,2024-07-01,1712,95,0,108
INV0010717,C028,WH007,2024-07-01,1333,79,0,90
INV0010718,C028,WH008,2024-07-01,1841,47,0,54
INV0010719,C028,WH009,2024-07-01,1546,63,0,72
INV0010720,C028,WH010,2024-07-01,1738,63,0,72
INV0010721,C028,WH001,2024-08-01,1757,317,0,370
INV0010722,C028,WH002,2024-08-01,2086,158,2000,185
INV0010723,C028,WH003,2024-08-01,619,397,0,463
INV0010724,C028,WH004,2024-08-01,1336,238,0,277
INV0010725,C028,WH005,2024-08-01,804,127,0,148
INV0010726,C028,WH006,2024-08-01,1586,95,0,111
INV0010727,C028,WH007,2024-08-01,1202,79,0,92
INV0010728,C028,WH008,2024-08-01,1736,47,0,55
INV0010729,C028,WH009,2024-08-01,1509,63,0,74
INV0010730,C028,WH010,2024-08-01,1777,63,0,74
INV0010731,C028,WH001,2024-09-01,1454,317,0,298
INV0010732,C028,WH002,2024-09-01,2031,158,0,149
INV0010733,C028,WH003,2024-09-01,2251,397,2000,372
INV0010734,C028,WH004,2024-09-01,1042,238,0,223
INV0010735,C028,WH005,2024-09-01,692,127,0,119
INV0010736,C028,WH006,2024-09-01,1402,95,0,89
INV0010737,C028,WH007,2024-09-01,1114,79,0,74
INV0010738,C028,WH008,2024-09-01,1686,47,0,44
INV0010739,C028,WH009,2024-09-01,1401,63,0,59
INV0010740,C028,WH010,2024-09-01,1819,63,0,59
INV0010741,C028,WH001,2024-10-01,1191,317,0,306
INV0010742,C028,WH002,2024-10-01,1860,158,0,153
INV0010743,C028,WH003,2024-10-01,1831,397,0,383
INV0010744,C028,WH004,2024-10-01,768,238,0,230
INV0010745,C028,WH005,2024-10-01,598,127,0,122
INV0010746,C028,WH006,2024-10-01,1328,95,0,92
INV0010747,C028,WH007,2024-10-01,965,79,0,76
INV0010748,C028,WH008,2024-10-01,1590,47,0,46
INV0010749,C028,WH009,2024-10-01,1277,63,0,61
INV0010750,C028,WH010,2024-10-01,1728,63,0,61
INV0010751,C028,WH001,2024-11-01,905,317,0,296
INV0010752,C028,WH002,2024-11-01,1818,158,0,148
INV0010753,C028,WH003,2024-11-01,1491,397,0,370
INV0010754,C028,WH004,2024-11-01,539,238,0,222
INV0010755,C028,WH005,2024-11-01,516,127,0,118
INV0010756,C028,WH006,2024-11-01,1208,95,0,88
INV0010757,C028,WH007,2024-11-01,906,79,0,74
INV0010758,C028,WH008,2024-11-01,1564,47,0,44
INV0010759,C028,WH009,2024-11-01,1274,63,0,59
INV0010760,C028,WH010,2024-11-01,1719,63,0,59
INV0010761,C028,WH001,2024-12-01,617,317,0,291
INV0010762,C028,WH002,2024-12-01,1687,158,0,145
INV0010763,C028,WH003,2024-12-01,1123,397,0,364
INV0010764,C028,WH004,2024-12-01,324,238,0,218
INV0010765,C028,WH005,2024-12-01,402,127,0,116
INV0010766,C028,WH006,2024-12-01,1073,95,0,87
INV0010767,C028,WH007,2024-12-01,891,79,0,72
INV0010768,C028,WH008,2024-12-01,1571,47,0,43
INV0010769,C028,WH009,2024-12-01,1150,63,0,58
INV0010770,C028,WH010,2024-12-01,1715,63,0,58
INV0010771,C028,WH001,2025-01-01,326,317,0,286
INV0010772,C028,WH002,2025-01-01,1549,158,0,143
INV0010773,C028,WH003,2025-01-01,814,397,0,358
INV0010774,C028,WH004,2025-01-01,1997,238,2000,215
INV0010775,C028,WH005,2025-01-01,278,127,0,114
INV0010776,C028,WH006,2025-01-01,951,95,0,86
INV0010777,C028,WH007,2025-01-01,877,79,0,71
INV0010778,C028,WH008,2025-01-01,1595,47,0,43
INV0010779,C028,WH009,2025-01-01,1057,63,0,57
INV0010780,C028,WH010,2025-01-01,1724,63,0,57
INV0010781,C028,WH001,2025-02-01,2069,317,2000,311
INV0010782,C028,WH002,2025-02-01,1444,158,0,155
INV0010783,C028,WH003,2025-02-01,430,397,0,389
INV0010784,C028,WH004,2025-02-01,1746,238,0,233
INV0010785,C028,WH005,2025-02-01,155,127,0,124
INV0010786,C028,WH006,2025-02-01,909,95,0,93
INV0010787,C028,WH007,2025-02-01,841,79,0,77
INV0010788,C028,WH008,2025-02-01,1645,47,0,46
INV0010789,C028,WH009,2025-02-01,967,63,0,62
INV0010790,C028,WH010,2025-02-01,1717,63,0,62
INV0010791,C028,WH001,2025-03-01,1781,317,0,293
INV0010792,C028,WH002,2025-03-01,1390,158,0,146
INV0010793,C028,WH003,2025-03-01,2143,397,2000,366
INV0010794,C028,WH004,2025-03-01,1609,238,0,220
INV0010795,C028,WH005,2025-03-01,1891,127,2000,117
INV0010796,C028,WH006,2025-03-01,774,95,0,88
INV0010797,C028,WH007,2025-03-01,760,79,0,73
INV0010798,C028,WH008,2025-03-01,1622,47,0,44
INV0010799,C028,WH009,2025-03-01,942,63,0,58
INV0010800,C028,WH010,2025-03-01,1687,63,0,58
INV0010801,C028,WH001,2025-04-01,1511,317,0,349
INV0010802,C028,WH002,2025-04-01,1281,158,0,174
INV0010803,C028,WH003,2025-04-01,1794,397,0,436
INV0010804,C028,WH004,2025-04-01,1303,238,0,262
INV0010805,C028,WH005,2025-04-01,1763,127,0,139
INV0010806,C028,WH006,2025-04-01,684,95,0,104
INV0010807,C028,WH007,2025-04-01,716,79,0,87
INV0010808,C028,WH008,2025-04-01,1557,47,0,52
INV0010809,C028,WH009,2025-04-01,814,63,0,69
INV0010810,C028,WH010,2025-04-01,1492,63,0,69
